Company_ID,Sector,Industry_Growth_Rate,Sector_Volatility_Beta,Regulatory_Pressure,Commodity_Exposure_Index,Supply_Chain_Risk_Score,Sector_News_Sentiment,Regulatory_Action_Flag,Default_Flag
CMP_004528,Pharma,0.0061,1.01,Medium,0.51,57.8,0.16,1,0
CMP_004529,Textiles_Cotton,0.0424,1.82,Medium,0.82,76.7,-0.47,0,0
CMP_004530,Textiles_Cotton,0.0265,1.5,Medium,1.0,68.9,-0.81,0,0
CMP_004531,Textiles_Cotton,-0.022,0.82,Medium,0.81,79.7,-0.61,0,0
CMP_004532,Textiles_Cotton,0.0231,1.72,Medium,0.76,71.5,-0.82,0,0
CMP_004533,Steel_Secondary,0.013,1.32,Medium,0.74,75.6,-0.51,0,0
CMP_004534,Pharma,0.0345,0.65,Medium,0.69,55.1,-0.21,0,0
CMP_004535,NBFC,0.0838,1.17,High,0.01,14.8,-0.66,1,0
CMP_004536,Cement,0.0661,1.14,Low,0.64,44.4,0.38,1,0
CMP_004537,NBFC,0.0946,1.33,High,0.0,16.6,-0.79,1,0
CMP_004538,Manufacturing_General,0.0588,0.88,Medium,0.44,42.1,0.14,0,0
CMP_004539,Manufacturing_General,0.0424,0.83,Medium,0.32,50.9,-0.26,0,0
CMP_004540,Manufacturing_General,0.0211,0.97,Medium,0.36,47.0,-0.13,0,0
CMP_004541,IT_Services,0.0332,1.05,Low,0.24,22.9,-0.19,0,0
CMP_004542,Textiles_Cotton,-0.0179,1.94,Medium,0.83,65.5,-0.59,0,0
CMP_004543,Steel_Secondary,0.0475,2.04,Medium,0.83,58.0,-0.33,0,0
CMP_004544,Cement,0.0366,1.03,Low,0.76,33.1,0.1,0,0
CMP_004545,Hospitals_Healthcare,0.091,1.0,Low,0.18,38.2,-0.08,0,0
CMP_004546,Manufacturing_General,0.0261,1.09,Medium,0.61,30.8,0.06,0,0
CMP_004547,NBFC,0.1273,2.24,High,0.16,24.6,-0.61,0,0
CMP_004548,Real_Estate_Residential,0.0532,1.7,High,0.65,74.0,-0.73,0,0
CMP_004549,Infrastructure_Roads,0.1109,0.82,Low,0.41,30.7,0.48,0,0
CMP_004550,Chemical,0.0293,1.39,Medium,0.6,67.8,-0.35,0,0
CMP_004551,Manufacturing_General,0.0447,0.94,Medium,0.44,42.7,-0.24,0,1
CMP_004552,Manufacturing_General,0.0538,1.53,Medium,0.44,54.8,-0.17,0,0
CMP_004553,FMCG_Distribution,0.0381,0.72,Low,0.7,52.6,0.16,0,0
CMP_004554,IT_Services,0.0229,0.97,Low,0.03,36.2,-0.63,0,0
CMP_004555,Pharma,0.0248,1.01,Medium,0.47,68.1,-0.45,1,0
CMP_004556,Real_Estate_Residential,0.0311,1.02,High,0.56,58.1,-0.55,0,0
CMP_004557,Real_Estate_Residential,0.0484,1.61,High,0.61,51.7,-0.11,1,0
CMP_004558,Chemical,0.0074,1.18,Medium,0.68,73.2,-0.93,1,0
CMP_004559,Agri_Food,0.0426,0.65,Low,0.83,79.0,-0.37,0,0
CMP_004560,Real_Estate_Commercial,0.0437,1.13,Medium,0.22,47.8,-0.0,0,0
CMP_004561,Steel_Secondary,-0.0038,1.6,Medium,0.72,79.0,-0.29,0,0
CMP_004562,FMCG_Distribution,0.0483,0.89,Low,0.6,43.5,-0.13,0,0
CMP_004563,Manufacturing_General,0.0276,0.76,Medium,0.39,42.2,-0.46,0,0
CMP_004564,Textiles_Cotton,0.037,0.91,Medium,0.96,71.2,-1.0,0,0
CMP_004565,FMCG_Distribution,0.0548,1.0,Low,0.53,57.4,0.26,0,0
CMP_004566,Textiles_Cotton,-0.004,1.91,Medium,0.85,83.8,-0.99,0,0
CMP_004567,Textiles_Cotton,-0.02,1.03,Medium,0.92,86.5,-0.61,0,1
CMP_004568,Manufacturing_General,0.0454,0.86,Medium,0.62,37.7,-0.15,1,0
CMP_004569,FMCG_Distribution,0.0515,0.67,Low,0.73,78.1,-0.35,0,0
CMP_004570,IT_Services,-0.0377,0.85,Low,0.22,33.8,-0.11,0,0
CMP_004571,Real_Estate_Residential,0.0098,1.43,High,0.62,49.2,-0.86,0,0
CMP_004572,Textiles_Cotton,0.0222,1.11,Medium,0.92,45.2,-0.29,0,0
CMP_004573,Real_Estate_Commercial,0.0638,1.3,Medium,0.39,34.6,0.29,0,0
CMP_004574,Infrastructure_Roads,0.1002,0.71,Low,0.41,29.7,0.27,0,0
CMP_004575,Steel_Secondary,-0.0351,1.64,Medium,1.0,76.8,-0.68,1,0
CMP_004576,Cement,0.0566,1.53,Low,0.67,52.9,-0.03,0,0
CMP_004577,Textiles_Cotton,-0.0132,1.67,Medium,0.66,84.3,-0.98,0,0
CMP_004578,Agri_Food,0.0351,1.01,Low,0.92,64.0,-0.42,0,0
CMP_004579,NBFC,0.0974,1.66,High,0.12,13.2,-0.74,0,0
CMP_004580,Chemical,0.0809,1.98,Medium,0.79,76.2,-0.25,0,0
CMP_004581,Steel_Secondary,0.0286,0.94,Medium,0.92,61.8,-0.43,0,0
CMP_004582,Infrastructure_Roads,0.0915,0.7,Low,0.54,25.9,0.5,0,0
CMP_004583,Infrastructure_Roads,0.1102,0.68,Low,0.47,11.3,0.35,0,0
CMP_004584,Real_Estate_Residential,0.0694,1.71,High,0.53,45.4,-0.12,1,0
CMP_004585,Agri_Food,0.0329,0.91,Low,0.97,80.3,-0.35,1,1
CMP_004586,Cement,0.0694,1.32,Low,0.55,43.0,0.4,0,0
CMP_004587,Manufacturing_General,0.0868,1.58,Medium,0.4,49.1,-0.47,0,0
CMP_004588,Real_Estate_Residential,0.0261,0.96,High,0.69,69.6,-0.26,1,0
CMP_004589,Real_Estate_Commercial,0.0611,1.18,Medium,0.31,44.0,-0.17,0,0
CMP_004590,Pharma,0.0472,0.77,Medium,0.34,48.7,-0.13,1,0
CMP_004591,Textiles_Cotton,0.0596,1.35,Medium,0.8,74.7,-0.61,0,0
CMP_004592,IT_Services,0.0279,0.82,Low,0.16,35.3,-0.65,0,0
CMP_004593,Steel_Secondary,0.0345,1.45,Medium,1.0,65.8,-0.58,0,0
CMP_004594,Cement,0.1191,1.33,Low,0.63,54.9,-0.0,0,0
CMP_004595,NBFC,0.1424,1.47,High,0.14,42.8,-0.48,0,0
CMP_004596,Real_Estate_Commercial,0.0859,1.5,Medium,0.2,18.3,0.26,0,0
CMP_004597,Textiles_Cotton,0.0314,1.65,Medium,0.89,79.2,-0.26,1,0
CMP_004598,Cement,0.083,1.05,Low,0.67,39.1,0.28,0,0
CMP_004599,Textiles_Cotton,-0.0172,1.42,Medium,0.98,68.9,-0.57,0,0
CMP_004600,Textiles_Cotton,0.0224,0.94,Medium,0.86,65.5,-0.78,0,0
CMP_004601,Infrastructure_Roads,0.1148,0.69,Low,0.38,47.5,0.2,0,0
CMP_004602,FMCG_Distribution,0.0703,1.11,Low,0.53,53.0,-0.29,0,0
CMP_004603,Steel_Primary,0.1032,1.23,Low,0.81,62.8,-0.16,0,0
CMP_004604,Real_Estate_Commercial,0.0721,1.22,Medium,0.56,51.8,0.33,0,0
CMP_004605,FMCG_Distribution,0.0693,0.6,Low,0.53,73.8,0.06,0,0
CMP_004606,Hospitals_Healthcare,0.0781,0.49,Low,0.26,45.1,0.22,0,0
CMP_004607,Textiles_Cotton,0.0063,1.7,Medium,0.64,67.4,-0.95,0,0
CMP_004608,Chemical,0.0285,1.27,Medium,0.76,68.3,-0.47,1,0
CMP_004609,Steel_Primary,0.0591,1.41,Low,0.78,54.3,-0.18,0,0
CMP_004610,Steel_Secondary,0.0005,1.26,Medium,1.0,73.2,-0.31,0,0
CMP_004611,Manufacturing_General,0.0393,1.05,Medium,0.56,16.8,-0.08,0,0
CMP_004612,IT_Services,0.0218,1.03,Low,0.0,38.8,-0.7,0,0
CMP_004613,Manufacturing_General,0.05,0.83,Medium,0.7,38.7,-0.35,1,0
CMP_004614,Textiles_Cotton,0.0126,1.64,Medium,0.81,77.8,-0.48,0,0
CMP_004615,Steel_Secondary,-0.0104,1.46,Medium,0.94,66.6,-0.42,0,1
CMP_004616,Hospitals_Healthcare,0.0933,0.6,Low,0.1,54.6,0.25,0,0
CMP_004617,FMCG_Distribution,0.0047,0.61,Low,0.62,57.3,0.13,0,0
CMP_004618,Steel_Secondary,0.0124,1.48,Medium,0.93,81.0,-0.75,0,0
CMP_004619,FMCG_Distribution,0.055,0.7,Low,0.5,26.9,0.01,0,0
CMP_004620,FMCG_Distribution,0.0939,0.83,Low,0.45,38.4,-0.12,0,0
CMP_004621,Infrastructure_Roads,0.1062,1.03,Low,0.47,5.5,0.18,0,0
CMP_004622,Manufacturing_General,0.064,1.24,Medium,0.63,30.0,0.02,0,0
CMP_004623,Real_Estate_Residential,0.021,1.63,High,0.37,60.9,-0.4,1,0
CMP_004624,Chemical,0.0165,1.19,Medium,0.58,68.2,-0.06,1,0
CMP_004625,Real_Estate_Residential,0.0416,1.89,High,0.36,54.6,-0.28,1,0
CMP_004626,Steel_Secondary,0.0079,1.2,Medium,0.94,49.7,-0.39,0,0
CMP_004627,IT_Services,0.0293,0.95,Low,0.0,44.6,-0.76,0,0
CMP_004628,NBFC,0.0529,1.39,High,0.1,22.5,-0.52,0,0
CMP_004629,IT_Services,0.0486,0.9,Low,0.11,40.9,-0.31,0,0
CMP_004630,Manufacturing_General,0.0527,1.06,Medium,0.44,37.8,0.22,0,0
CMP_004631,Steel_Secondary,-0.0188,0.95,Medium,0.88,68.4,-0.3,0,0
CMP_004632,Hospitals_Healthcare,0.1077,0.74,Low,0.31,43.9,0.4,0,0
CMP_004633,FMCG_Distribution,0.0556,1.45,Low,0.65,50.2,0.13,0,0
CMP_004634,Manufacturing_General,0.0211,1.19,Medium,0.51,24.0,0.0,0,0
CMP_004635,Chemical,0.0661,1.35,Medium,0.69,79.5,-0.06,0,0
CMP_004636,Steel_Secondary,0.0185,1.15,Medium,0.95,82.4,-0.28,0,0
CMP_004637,Real_Estate_Residential,0.0417,1.24,High,0.59,76.2,-0.73,1,0
CMP_004638,Real_Estate_Commercial,0.1027,1.0,Medium,0.52,42.6,0.51,0,0
CMP_004639,Hospitals_Healthcare,0.1244,0.51,Low,0.35,13.2,0.23,0,0
CMP_004640,Chemical,0.0109,1.46,Medium,0.64,64.3,-0.52,0,0
CMP_004641,Steel_Secondary,-0.0089,1.36,Medium,0.79,60.3,-0.93,0,0
CMP_004642,FMCG_Distribution,0.0543,0.71,Low,0.54,41.8,0.45,0,0
CMP_004643,Manufacturing_General,0.0432,1.68,Medium,0.27,55.4,-0.01,0,0
CMP_004644,Real_Estate_Residential,0.0165,1.37,High,0.38,37.6,-0.52,1,0
CMP_004645,Real_Estate_Commercial,0.09,1.39,Medium,0.36,44.2,0.38,0,0
CMP_004646,Real_Estate_Residential,0.0392,1.81,High,0.44,66.9,-0.26,1,0
CMP_004647,Textiles_Cotton,0.051,1.69,Medium,1.0,68.8,-0.55,0,0
CMP_004648,FMCG_Distribution,0.0567,0.82,Low,0.6,43.7,-0.12,0,0
CMP_004649,Manufacturing_General,0.0277,1.25,Medium,0.65,21.8,-0.02,0,0
CMP_004650,Manufacturing_General,0.0482,0.82,Medium,0.34,54.7,-0.33,0,0
CMP_004651,Real_Estate_Residential,0.0261,1.49,High,0.48,56.2,-0.22,1,0
CMP_004652,IT_Services,0.0653,1.1,Low,0.08,14.4,-0.58,0,0
CMP_004653,Hospitals_Healthcare,0.0978,1.1,Low,0.37,27.4,0.27,0,0
CMP_004654,Steel_Primary,0.0546,1.34,Low,0.71,64.0,0.08,0,0
CMP_004655,Manufacturing_General,0.0654,1.14,Medium,0.45,35.9,-0.4,0,0
CMP_004656,Hospitals_Healthcare,0.1217,0.68,Low,0.27,45.6,0.33,0,0
CMP_004657,Pharma,0.0371,1.26,Medium,0.3,52.9,0.15,0,0
CMP_004658,Textiles_Cotton,-0.0133,1.58,Medium,0.8,79.7,-0.49,0,0
CMP_004659,Real_Estate_Commercial,0.0866,1.26,Medium,0.25,23.3,0.42,0,0
CMP_004660,IT_Services,0.0377,0.92,Low,0.0,29.7,-0.61,0,0
CMP_004661,NBFC,0.1016,1.59,High,0.0,33.4,-0.76,1,0
CMP_004662,IT_Services,0.0751,1.16,Low,0.0,1.2,-0.46,0,0
CMP_004663,Hospitals_Healthcare,0.1097,0.65,Low,0.3,31.3,0.5,0,0
CMP_004664,Hospitals_Healthcare,0.1056,0.51,Low,0.41,34.9,0.42,0,0
CMP_004665,Real_Estate_Residential,0.0359,1.16,High,0.42,65.1,0.13,0,0
CMP_004666,Manufacturing_General,0.0829,0.86,Medium,0.37,50.4,-0.18,0,0
CMP_004667,Hospitals_Healthcare,0.141,0.79,Low,0.21,32.4,0.49,0,0
CMP_004668,Real_Estate_Residential,0.0511,2.25,High,0.55,47.5,-0.3,1,0
CMP_004669,Real_Estate_Residential,0.0189,2.13,High,0.6,65.6,-0.39,1,0
CMP_004670,Steel_Primary,0.0502,1.67,Low,0.69,50.5,0.02,0,0
CMP_004671,FMCG_Distribution,0.0533,0.97,Low,0.45,51.8,0.17,0,0
CMP_004672,Real_Estate_Commercial,0.0531,1.28,Medium,0.42,13.9,0.31,0,0
CMP_004673,Manufacturing_General,0.0624,1.16,Medium,0.46,46.0,0.07,1,0
CMP_004674,Cement,0.0535,1.04,Low,0.72,34.5,0.3,0,0
CMP_004675,FMCG_Distribution,0.0375,0.82,Low,0.67,45.6,-0.29,0,0
CMP_004676,Manufacturing_General,0.0472,1.23,Medium,0.45,46.2,-0.26,1,0
CMP_004677,Agri_Food,0.0398,1.09,Low,0.87,81.3,-0.29,0,0
CMP_004678,Real_Estate_Residential,0.0091,0.69,High,0.46,65.8,-0.51,0,0
CMP_004679,NBFC,0.1113,1.17,High,0.02,27.8,-0.76,1,0
CMP_004680,Textiles_Cotton,-0.0352,1.42,Medium,0.86,73.4,-0.67,0,0
CMP_004681,Textiles_Cotton,0.0525,1.3,Medium,0.9,81.7,-0.68,0,0
CMP_004682,Chemical,0.014,1.55,Medium,0.85,74.2,-0.28,1,0
CMP_004683,Steel_Secondary,0.0142,1.26,Medium,0.89,85.3,-0.61,0,0
CMP_004684,Infrastructure_Roads,0.1186,0.81,Low,0.44,34.3,0.27,0,0
CMP_004685,Cement,0.0676,1.46,Low,0.65,36.6,0.05,0,0
CMP_004686,Manufacturing_General,0.0353,1.09,Medium,0.48,47.7,-0.66,0,0
CMP_004687,Manufacturing_General,0.0801,1.05,Medium,0.66,46.0,-0.35,0,0
CMP_004688,Pharma,0.0641,1.05,Medium,0.41,42.0,0.03,1,0
CMP_004689,Agri_Food,0.0423,0.72,Low,0.95,100.0,-0.1,1,1
CMP_004690,Steel_Primary,0.0499,1.29,Low,0.85,67.0,0.05,1,0
CMP_004691,Steel_Primary,0.0711,0.94,Low,0.58,55.0,-0.11,1,0
CMP_004692,Steel_Secondary,0.0342,1.52,Medium,1.0,80.7,-0.26,0,0
CMP_004693,Pharma,0.0478,1.06,Medium,0.42,63.3,0.42,0,0
CMP_004694,IT_Services,0.0499,1.04,Low,0.0,36.7,-0.34,0,0
CMP_004695,FMCG_Distribution,0.0732,0.57,Low,0.63,41.8,-0.08,0,0
CMP_004696,IT_Services,0.0619,1.26,Low,0.09,31.6,-0.34,0,0
CMP_004697,IT_Services,0.0285,1.12,Low,0.09,37.2,0.08,0,0
CMP_004698,Manufacturing_General,0.0407,0.92,Medium,0.37,38.5,-0.33,0,0
CMP_004699,Agri_Food,0.0269,1.36,Low,1.0,97.5,-0.41,0,0
CMP_004700,Textiles_Cotton,0.0077,1.47,Medium,1.0,82.9,-0.74,0,0
CMP_004701,Manufacturing_General,-0.0089,1.51,Medium,0.43,44.7,-0.05,1,0
CMP_004702,Real_Estate_Residential,0.06,1.56,High,0.55,52.4,0.01,0,0
CMP_004703,NBFC,0.083,1.73,High,0.0,43.6,-0.57,1,0
CMP_004704,Cement,0.0572,0.67,Low,0.78,47.2,0.32,0,0
CMP_004705,Cement,0.0471,0.86,Low,0.73,42.0,0.54,0,0
CMP_004706,Infrastructure_Roads,0.0673,0.68,Low,0.36,22.8,0.26,0,0
CMP_004707,Textiles_Cotton,0.0204,1.45,Medium,0.93,66.7,-0.53,0,0
CMP_004708,Hospitals_Healthcare,0.0616,0.67,Low,0.18,45.9,0.46,0,0
CMP_004709,NBFC,0.1461,1.3,High,0.22,26.7,-0.8,0,0
CMP_004710,Cement,0.0745,1.13,Low,0.63,36.1,0.09,0,0
CMP_004711,IT_Services,0.0494,1.18,Low,0.0,39.6,-0.49,1,0
CMP_004712,Textiles_Cotton,0.0391,1.26,Medium,0.77,77.1,-0.44,0,0
CMP_004713,Real_Estate_Commercial,0.122,1.17,Medium,0.31,54.1,0.38,0,0
CMP_004714,IT_Services,0.0517,1.14,Low,0.12,16.7,-0.43,0,0
CMP_004715,Steel_Secondary,0.0244,2.27,Medium,0.94,84.3,-0.39,0,0
CMP_004716,NBFC,0.1551,1.3,High,0.04,36.9,-0.83,1,0
CMP_004717,Agri_Food,0.0438,1.5,Low,0.86,68.3,-0.38,1,0
CMP_004718,Cement,0.0328,0.96,Low,0.86,51.3,0.52,0,0
CMP_004719,Chemical,0.0417,1.47,Medium,0.61,82.1,-0.59,0,0
CMP_004720,Steel_Secondary,-0.0102,1.2,Medium,1.0,74.8,-0.74,1,0
CMP_004721,Manufacturing_General,0.0226,1.32,Medium,0.45,56.2,-0.15,0,0
CMP_004722,Textiles_Cotton,0.0167,1.5,Medium,1.0,73.5,-0.35,0,0
CMP_004723,Cement,0.0749,1.43,Low,0.59,57.1,0.49,0,0
CMP_004724,Textiles_Cotton,0.0044,1.03,Medium,0.79,53.7,-0.89,0,0
CMP_004725,Manufacturing_General,0.0277,1.06,Medium,0.55,58.1,-0.4,0,0
CMP_004726,Chemical,0.04,1.1,Medium,0.75,71.1,-0.85,0,0
CMP_004727,Hospitals_Healthcare,0.1227,0.61,Low,0.34,42.4,0.53,0,0
CMP_004728,Real_Estate_Commercial,0.0554,0.87,Medium,0.45,29.8,0.6,0,0
CMP_004729,Manufacturing_General,0.054,0.95,Medium,0.46,34.5,-0.22,0,0
CMP_004730,Manufacturing_General,0.0685,1.25,Medium,0.48,45.7,-0.05,0,0
CMP_004731,Manufacturing_General,0.0094,1.06,Medium,0.53,48.5,0.06,0,0
CMP_004732,Real_Estate_Commercial,0.0566,1.62,Medium,0.27,54.7,0.26,0,0
CMP_004733,Chemical,0.0338,1.34,Medium,0.86,78.7,-0.09,1,0
CMP_004734,Cement,0.0426,1.38,Low,0.69,45.0,0.42,0,0
CMP_004735,Manufacturing_General,0.0875,0.94,Medium,0.48,40.7,-0.49,0,0
CMP_004736,IT_Services,-0.0037,0.74,Low,0.02,43.5,-0.19,0,0
CMP_004737,Steel_Secondary,0.019,1.66,Medium,0.87,57.7,-0.55,0,0
CMP_004738,Steel_Primary,0.0419,1.63,Low,0.88,52.3,-0.06,0,0
CMP_004739,NBFC,0.1182,1.48,High,0.0,45.0,-0.86,1,0
CMP_004740,Real_Estate_Residential,0.043,1.65,High,0.5,50.5,-0.38,0,0
CMP_004741,Manufacturing_General,0.0345,1.41,Medium,0.48,20.7,0.47,0,0
CMP_004742,Manufacturing_General,0.0112,1.08,Medium,0.59,50.2,-0.36,0,0
CMP_004743,Agri_Food,-0.0259,0.86,Low,1.0,85.6,-0.64,0,0
CMP_004744,Textiles_Cotton,0.0432,1.87,Medium,0.98,58.6,-0.61,0,0
CMP_004745,Manufacturing_General,0.0535,1.59,Medium,0.68,48.9,-0.95,0,0
CMP_004746,Textiles_Cotton,0.0056,1.81,Medium,0.55,100.0,-0.54,0,0
CMP_004747,Manufacturing_General,0.0605,1.34,Medium,0.44,24.6,-0.3,0,0
CMP_004748,Cement,0.107,1.11,Low,0.68,44.5,-0.12,0,0
CMP_004749,Hospitals_Healthcare,0.1126,0.81,Low,0.24,44.9,-0.07,0,0
CMP_004750,Steel_Secondary,0.0346,1.57,Medium,0.88,67.7,-0.38,0,0
CMP_004751,IT_Services,0.079,0.96,Low,0.01,28.6,-0.49,0,0
CMP_004752,Real_Estate_Residential,0.0337,1.0,High,0.57,72.0,0.13,1,0
CMP_004753,IT_Services,0.0382,1.13,Low,0.1,31.9,0.13,0,0
CMP_004754,FMCG_Distribution,0.0442,0.99,Low,0.44,23.8,-0.19,0,0
CMP_004755,FMCG_Distribution,0.0118,0.81,Low,0.55,55.3,-0.34,1,0
CMP_004756,Manufacturing_General,0.0328,1.45,Medium,0.44,33.4,0.07,0,0
CMP_004757,Infrastructure_Roads,0.0953,0.9,Low,0.43,37.4,0.14,0,0
CMP_004758,IT_Services,0.0345,0.79,Low,0.09,27.3,-0.61,0,0
CMP_004759,Agri_Food,0.0288,1.46,Low,0.83,80.7,-0.46,1,0
CMP_004760,IT_Services,0.0356,0.97,Low,0.02,43.7,-0.82,0,1
CMP_004761,Agri_Food,-0.0019,0.75,Low,0.83,78.1,-1.0,0,0
CMP_004762,Real_Estate_Commercial,0.0953,1.03,Medium,0.39,40.0,0.26,1,0
CMP_004763,Textiles_Cotton,0.0338,1.88,Medium,0.74,75.3,-0.76,1,0
CMP_004764,Pharma,0.0363,1.2,Medium,0.57,53.5,-0.45,0,0
CMP_004765,Agri_Food,0.0429,0.99,Low,1.0,82.2,-0.73,0,0
CMP_004766,FMCG_Distribution,0.0458,1.0,Low,0.51,58.3,0.15,0,0
CMP_004767,Manufacturing_General,0.0633,1.21,Medium,0.4,44.9,-0.26,0,0
CMP_004768,Real_Estate_Residential,0.0003,1.47,High,0.57,61.0,-0.32,0,0
CMP_004769,Steel_Secondary,0.0229,1.66,Medium,0.86,68.6,-0.55,0,0
CMP_004770,Manufacturing_General,0.0757,0.65,Medium,0.42,37.1,-0.35,0,0
CMP_004771,Cement,0.0565,1.02,Low,0.58,38.6,0.19,0,0
CMP_004772,Textiles_Cotton,0.0334,1.33,Medium,0.74,92.8,-0.93,0,0
CMP_004773,Hospitals_Healthcare,0.1102,0.76,Low,0.23,42.1,0.33,0,0
CMP_004774,Steel_Secondary,0.0066,2.0,Medium,0.76,63.4,-0.31,0,0
CMP_004775,Hospitals_Healthcare,0.1234,1.11,Low,0.23,36.8,0.36,0,0
CMP_004776,Manufacturing_General,0.0608,0.91,Medium,0.31,58.2,-0.57,0,0
CMP_004777,Steel_Secondary,0.0256,1.71,Medium,0.94,71.5,-0.64,0,0
CMP_004778,Textiles_Cotton,0.0526,1.51,Medium,0.96,85.2,-0.94,0,0
CMP_004779,Textiles_Cotton,-0.0623,0.51,Medium,0.78,63.6,-0.85,0,0
CMP_004780,Manufacturing_General,0.0554,1.25,Medium,0.42,33.5,-0.14,0,0
CMP_004781,Textiles_Cotton,0.0269,1.15,Medium,1.0,80.9,-0.91,0,0
CMP_004782,Pharma,0.016,0.49,Medium,0.62,76.5,-0.17,0,0
CMP_004783,Steel_Secondary,-0.017,1.56,Medium,0.85,80.3,-0.7,0,0
CMP_004784,Cement,0.0266,1.38,Low,0.78,48.5,0.18,0,0
CMP_004785,Steel_Primary,0.1219,1.17,Low,0.74,80.4,-0.04,0,0
CMP_004786,FMCG_Distribution,0.0164,1.14,Low,0.66,55.9,0.21,1,0
CMP_004787,FMCG_Distribution,0.0186,0.68,Low,0.59,48.1,0.02,1,0
CMP_004788,IT_Services,0.036,1.45,Low,0.0,34.4,-0.37,1,0
CMP_004789,Steel_Secondary,0.0667,1.51,Medium,1.0,45.3,-0.51,0,0
CMP_004790,Manufacturing_General,0.0769,1.48,Medium,0.57,29.0,-0.15,1,0
CMP_004791,Chemical,0.0289,1.27,Medium,0.79,74.5,-0.07,0,0
CMP_004792,Manufacturing_General,0.0831,1.08,Medium,0.33,38.9,-0.1,1,0
CMP_004793,Steel_Secondary,0.0479,1.39,Medium,0.88,72.0,-0.72,1,0
CMP_004794,Steel_Secondary,0.0222,1.46,Medium,0.94,61.5,-0.82,0,0
CMP_004795,Steel_Secondary,-0.0122,1.37,Medium,0.91,75.2,-0.46,0,0
CMP_004796,Manufacturing_General,0.069,1.04,Medium,0.55,63.8,-0.51,1,1
CMP_004797,Infrastructure_Roads,0.0955,1.02,Low,0.3,48.2,0.14,0,0
CMP_004798,Manufacturing_General,0.0594,1.26,Medium,0.52,43.4,0.09,0,0
CMP_004799,NBFC,0.1057,0.88,High,0.13,39.8,-0.66,1,0
CMP_004800,Manufacturing_General,0.0784,1.06,Medium,0.5,57.0,-0.32,0,0
CMP_004801,Manufacturing_General,0.0844,1.46,Medium,0.36,44.3,-0.05,0,0
CMP_004802,FMCG_Distribution,0.0065,0.99,Low,0.58,27.1,-0.22,0,0
CMP_004803,Textiles_Cotton,-0.0399,1.11,Medium,1.0,86.4,-0.06,0,0
CMP_004804,Hospitals_Healthcare,0.1264,0.62,Low,0.47,31.5,0.15,1,0
CMP_004805,Pharma,0.0633,0.98,Medium,0.37,67.3,-0.37,0,0
CMP_004806,Manufacturing_General,0.0143,0.93,Medium,0.49,50.0,-0.08,0,0
CMP_004807,Chemical,0.0182,0.94,Medium,0.86,89.6,-0.18,0,0
CMP_004808,Textiles_Cotton,0.0146,1.35,Medium,0.87,73.7,-0.9,1,0
CMP_004809,FMCG_Distribution,0.048,0.93,Low,0.57,68.8,0.08,0,0
CMP_004810,Manufacturing_General,0.0864,1.18,Medium,0.54,25.0,-0.25,0,0
CMP_004811,FMCG_Distribution,-0.0271,0.77,Low,0.55,75.2,-0.34,0,0
CMP_004812,Manufacturing_General,0.0667,1.0,Medium,0.46,29.8,-0.37,0,0
CMP_004813,IT_Services,0.0421,1.24,Low,0.21,40.5,-0.62,0,0
CMP_004814,Infrastructure_Roads,0.0913,0.56,Low,0.38,34.1,0.3,0,0
CMP_004815,Chemical,0.0387,1.53,Medium,0.89,75.5,-0.57,0,0
CMP_004816,FMCG_Distribution,0.0787,0.96,Low,0.7,59.3,-0.01,0,0
CMP_004817,Hospitals_Healthcare,0.125,0.62,Low,0.36,35.1,0.13,0,0
CMP_004818,FMCG_Distribution,0.0566,0.86,Low,0.39,54.6,0.01,0,0
CMP_004819,Textiles_Cotton,-0.0034,1.52,Medium,0.82,69.7,-0.87,1,0
CMP_004820,Steel_Secondary,-0.0194,1.51,Medium,0.86,53.7,-0.31,1,0
CMP_004821,Steel_Secondary,0.0432,1.24,Medium,1.0,65.4,-0.36,0,0
CMP_004822,Steel_Primary,0.0353,1.01,Low,0.78,60.2,-0.29,0,0
CMP_004823,Cement,0.0517,0.89,Low,0.61,48.7,0.7,0,0
CMP_004824,Pharma,0.0294,1.01,Medium,0.53,52.2,-0.18,0,0
CMP_004825,Manufacturing_General,0.0331,0.76,Medium,0.39,64.9,0.06,0,0
CMP_004826,Real_Estate_Residential,0.0272,1.73,High,0.32,81.8,-0.02,1,0
CMP_004827,Manufacturing_General,0.0574,1.0,Medium,0.43,50.6,-0.16,1,0
CMP_004828,Steel_Secondary,-0.009,1.19,Medium,0.89,65.7,-0.78,1,0
CMP_004829,IT_Services,0.0315,0.77,Low,0.26,50.6,-0.52,0,0
CMP_004830,Infrastructure_Roads,0.0705,0.72,Low,0.34,19.8,0.21,0,0
CMP_004831,Real_Estate_Commercial,0.0613,1.52,Medium,0.42,50.4,0.28,0,0
CMP_004832,NBFC,0.1311,1.48,High,0.05,22.7,-0.64,1,0
CMP_004833,Manufacturing_General,0.0861,1.79,Medium,0.39,51.8,-0.37,0,0
CMP_004834,Pharma,0.0295,1.22,Medium,0.56,27.1,0.17,0,0
CMP_004835,Manufacturing_General,0.0653,0.86,Medium,0.46,30.2,0.16,0,0
CMP_004836,Steel_Primary,-0.0197,1.05,Low,0.77,54.3,-0.35,0,0
CMP_004837,Cement,0.03,1.37,Low,0.69,44.4,0.1,1,0
CMP_004838,Manufacturing_General,0.0312,0.88,Medium,0.78,57.8,-0.48,0,0
