Company_ID,Sector,Revenue_Crore,Credit_Rating,Revenue_Growth_YoY,EBITDA_Margin,Net_Profit_Margin,Debt_to_Equity,Interest_Coverage_Ratio,Current_Ratio,DSCR,Cash_Flow_Stability_Index,Default_Flag
CMP_004509,Chemical,55.33,A,0.0118,0.151,0.0514,1.65,4.5,1.43,1.25,0.45,0
CMP_004510,Manufacturing_General,12.66,BBB,0.0742,0.0834,-0.0179,2.09,5.95,1.41,0.76,0.44,0
CMP_004511,IT_Services,20.56,BBB,0.0768,0.2231,0.056,1.24,2.06,1.57,2.29,0.73,0
CMP_004512,Manufacturing_General,18.76,AA,0.0773,0.1235,0.029,2.13,5.87,1.76,2.07,0.7,0
CMP_004513,NBFC,23.71,BB,0.021,0.1355,-0.016,8.17,4.4,1.73,0.28,0.39,0
CMP_004514,Pharma,35.2,BB,0.0507,0.0483,-0.0223,1.02,3.78,1.51,1.39,0.25,0
CMP_004515,Cement,37.0,A,0.0828,0.1455,0.038,0.81,5.54,1.68,2.44,0.67,0
CMP_004516,Pharma,92.89,BBB,0.1134,0.1039,-0.0108,1.44,5.16,1.91,1.32,0.53,0
CMP_004517,FMCG_Distribution,65.23,BB,-0.0544,0.0128,-0.0925,2.02,2.85,1.74,1.09,0.39,0
CMP_004518,Textiles_Cotton,11.93,BBB,0.0255,0.1096,-0.0382,2.1,3.53,1.36,1.0,0.28,0
CMP_004519,Manufacturing_General,58.36,BBB,0.0935,0.1136,0.0025,1.18,4.14,1.44,1.13,0.46,0
CMP_004520,FMCG_Distribution,70.43,BBB,0.0777,0.0587,-0.0217,0.48,2.95,2.26,1.77,0.65,0
CMP_004521,Pharma,41.98,BB,0.0929,0.1587,0.0216,1.59,4.31,1.46,2.19,0.53,0
CMP_004522,FMCG_Distribution,52.0,NR,0.0801,0.0617,-0.0061,0.99,5.0,1.42,0.73,0.58,0
CMP_004523,NBFC,63.58,BB,0.0406,0.2026,0.1152,4.3,4.83,1.32,0.59,0.3,0
CMP_004524,Hospitals_Healthcare,100.65,AA,0.0792,0.1965,0.0868,2.28,5.09,2.11,2.25,0.84,0
CMP_004525,Cement,15.49,BBB,0.1666,0.1108,0.0255,1.31,3.99,1.84,1.67,0.63,0
CMP_004526,Real_Estate_Commercial,44.9,C,0.0837,0.1391,0.0186,3.39,3.49,1.09,1.38,0.26,1
CMP_004527,Chemical,182.49,AA,0.1095,0.1266,-0.0032,2.42,4.93,1.97,1.69,0.41,0
CMP_004528,Pharma,169.58,NR,0.061,0.1205,0.0094,3.75,4.82,1.55,1.46,0.43,0
CMP_004529,Textiles_Cotton,107.85,NR,0.0798,0.0191,-0.069,1.9,4.17,1.44,1.16,0.34,0
CMP_004530,Textiles_Cotton,83.89,AA,0.1177,0.0782,0.0086,1.21,5.58,1.66,1.09,0.43,0
CMP_004531,Textiles_Cotton,205.14,NR,0.0533,0.0728,-0.0177,1.67,3.45,1.31,0.69,0.15,0
CMP_004532,Textiles_Cotton,253.22,BBB,0.0496,0.0947,0.0129,2.65,5.77,1.58,1.13,0.41,0
CMP_004533,Steel_Secondary,49.24,B,0.1041,-0.0114,-0.0856,1.71,3.71,1.25,0.53,0.25,0
CMP_004534,Pharma,25.14,BBB,0.0845,0.141,0.0536,1.04,4.14,1.63,1.76,0.46,0
CMP_004535,NBFC,43.98,BBB,0.152,0.1292,0.0151,3.72,4.27,1.21,1.25,0.47,0
CMP_004536,Cement,500.0,BB,0.0573,0.0872,-0.0404,3.33,4.58,1.25,0.6,0.19,0
CMP_004537,NBFC,15.56,BB,0.0437,0.1954,0.0642,7.76,3.07,1.36,0.91,0.43,0
CMP_004538,Manufacturing_General,37.47,AA,0.1444,0.0813,0.0278,0.68,4.87,2.31,1.46,0.72,0
CMP_004539,Manufacturing_General,17.63,BBB,0.078,0.1116,0.0533,3.91,5.25,1.51,1.86,0.49,0
CMP_004540,Manufacturing_General,60.33,A,0.0859,0.0556,-0.0225,0.86,5.18,1.78,1.26,0.64,0
CMP_004541,IT_Services,20.86,BBB,-0.0041,0.1842,0.0541,0.8,3.68,2.24,2.01,0.55,0
CMP_004542,Textiles_Cotton,50.05,BBB,0.1002,0.0951,0.0,1.35,4.84,1.2,1.08,0.39,0
CMP_004543,Steel_Secondary,11.47,BBB,0.0589,0.0231,-0.04,1.75,3.64,1.26,1.55,0.53,0
CMP_004544,Cement,89.49,BBB,0.0572,0.1696,0.029,0.87,4.78,1.43,1.06,0.52,0
CMP_004545,Hospitals_Healthcare,145.17,AA,0.0625,0.1888,0.0899,3.6,5.91,1.63,1.39,0.75,0
CMP_004546,Manufacturing_General,40.16,A,0.1035,0.0958,0.01,1.41,4.96,1.69,1.08,0.58,0
CMP_004547,NBFC,49.0,AA,0.0334,0.2199,0.0971,3.79,4.21,1.7,1.36,0.63,0
CMP_004548,Real_Estate_Residential,47.91,BBB,0.0596,0.1115,0.0144,1.59,4.3,1.24,0.34,0.35,0
CMP_004549,Infrastructure_Roads,63.1,NR,0.0955,0.2399,0.0494,1.98,4.31,1.74,1.62,0.68,0
CMP_004550,Chemical,52.96,A,0.0332,0.0866,0.0013,1.3,5.7,1.6,1.51,0.45,0
CMP_004551,Manufacturing_General,100.94,NR,0.045,0.0784,0.0264,2.87,4.57,1.61,1.23,0.35,1
CMP_004552,Manufacturing_General,146.41,BB,0.0229,0.0586,-0.0038,1.92,3.08,1.1,1.92,0.33,0
CMP_004553,FMCG_Distribution,28.47,BB,0.0396,0.0609,-0.023,1.81,3.88,2.01,1.08,0.53,0
CMP_004554,IT_Services,42.63,BB,0.0912,0.1499,0.0322,0.92,4.44,0.98,2.18,0.6,0
CMP_004555,Pharma,112.31,B,-0.0275,0.1225,-0.039,1.64,3.23,1.28,1.48,0.29,0
CMP_004556,Real_Estate_Residential,17.51,AA,0.1171,0.1842,0.0625,3.33,5.31,1.49,1.87,0.39,0
CMP_004557,Real_Estate_Residential,11.28,BBB,0.0527,0.128,0.0186,2.95,3.47,1.63,1.36,0.23,0
CMP_004558,Chemical,65.43,BB,0.0434,0.0711,-0.0099,3.02,4.57,1.27,0.98,0.32,0
CMP_004559,Agri_Food,81.21,BBB,0.0258,0.0161,-0.0225,2.57,5.33,1.0,1.31,0.31,0
CMP_004560,Real_Estate_Commercial,30.64,B,0.0759,0.2115,0.0782,4.24,3.94,1.14,1.27,0.55,0
CMP_004561,Steel_Secondary,34.37,AA,0.0736,0.0565,-0.0578,3.14,4.92,2.16,0.95,0.43,0
CMP_004562,FMCG_Distribution,29.72,BB,0.0461,-0.0013,-0.076,2.1,4.89,1.21,1.22,0.45,0
CMP_004563,Manufacturing_General,27.29,BBB,0.0754,0.0841,-0.0117,2.58,4.17,1.75,1.21,0.57,0
CMP_004564,Textiles_Cotton,95.09,BBB,0.0616,0.0585,-0.0509,5.83,4.96,1.59,0.73,0.27,0
CMP_004565,FMCG_Distribution,21.23,BBB,-0.0083,0.0571,-0.0391,0.8,4.52,1.49,0.55,0.6,0
CMP_004566,Textiles_Cotton,44.15,BB,0.0344,0.0496,-0.0042,3.96,3.37,2.01,1.05,0.25,0
CMP_004567,Textiles_Cotton,26.46,C,0.0513,0.0446,-0.0845,1.59,3.86,0.97,0.73,0.0,1
CMP_004568,Manufacturing_General,17.04,BBB,0.0006,0.0715,-0.0233,2.96,5.39,1.56,1.34,0.43,0
CMP_004569,FMCG_Distribution,109.52,B,-0.014,-0.0292,-0.108,1.47,4.42,1.22,1.63,0.36,0
CMP_004570,IT_Services,36.02,BBB,0.0141,0.1566,0.0217,1.26,5.0,1.95,1.16,0.58,0
CMP_004571,Real_Estate_Residential,63.48,AA,0.0652,0.1587,0.0778,5.87,5.51,1.42,1.95,0.38,0
CMP_004572,Textiles_Cotton,16.34,AA,0.0876,0.1126,0.0089,2.95,5.26,2.42,2.2,0.4,0
CMP_004573,Real_Estate_Commercial,30.16,AA,0.0457,0.236,0.11,1.65,4.91,2.22,2.38,0.63,0
CMP_004574,Infrastructure_Roads,99.97,BBB,0.0524,0.3291,0.1891,2.06,3.92,1.69,1.27,0.72,0
CMP_004575,Steel_Secondary,432.6,BBB,0.0598,-0.0067,-0.0908,3.32,2.64,1.69,1.09,0.29,0
CMP_004576,Cement,11.23,BB,0.0795,0.0884,-0.0081,1.41,2.83,1.37,1.01,0.32,0
CMP_004577,Textiles_Cotton,46.48,BB,0.1046,0.0392,-0.0839,3.58,4.13,1.49,0.69,0.18,0
CMP_004578,Agri_Food,75.93,AA,0.0774,0.0593,-0.0399,1.24,3.93,1.9,2.01,0.24,0
CMP_004579,NBFC,33.35,A,0.1664,0.2473,0.1137,2.46,5.35,1.55,1.56,0.68,0
CMP_004580,Chemical,107.73,A,0.0758,0.0984,0.0079,1.44,6.23,2.16,1.65,0.5,0
CMP_004581,Steel_Secondary,27.29,BBB,0.104,0.013,-0.0912,3.03,1.94,1.67,0.62,0.4,0
CMP_004582,Infrastructure_Roads,61.75,A,0.1639,0.3757,0.211,2.88,4.14,1.81,1.16,0.92,0
CMP_004583,Infrastructure_Roads,35.96,A,0.0823,0.3521,0.1769,2.14,6.42,1.42,1.7,0.78,0
CMP_004584,Real_Estate_Residential,144.83,NR,0.0128,0.2069,0.1056,7.75,5.11,1.9,1.2,0.27,0
CMP_004585,Agri_Food,31.78,B,0.0396,0.0302,-0.0791,2.31,3.56,1.25,0.7,0.08,1
CMP_004586,Cement,41.2,A,0.0561,0.1146,0.0326,0.47,4.34,1.56,2.13,0.53,0
CMP_004587,Manufacturing_General,116.34,BBB,0.0509,0.146,0.0393,2.92,4.77,1.21,1.44,0.43,0
CMP_004588,Real_Estate_Residential,23.99,BBB,0.1495,0.1674,0.0104,2.81,5.28,1.56,0.65,0.26,0
CMP_004589,Real_Estate_Commercial,57.69,B,-0.0205,0.1695,0.0369,2.99,2.45,0.86,0.72,0.37,0
CMP_004590,Pharma,12.7,BBB,0.0778,0.1357,0.0,1.21,5.59,1.65,1.73,0.42,0
CMP_004591,Textiles_Cotton,22.87,A,0.0463,0.0951,0.0062,1.82,5.1,1.93,1.0,0.31,0
CMP_004592,IT_Services,74.12,BB,0.0173,0.1606,0.0772,1.78,4.99,1.39,1.77,0.49,0
CMP_004593,Steel_Secondary,24.72,BBB,0.1084,0.0018,-0.0808,2.79,5.53,1.75,1.01,0.27,0
CMP_004594,Cement,35.32,A,0.0942,0.1603,0.0632,1.44,5.04,2.06,2.03,0.62,0
CMP_004595,NBFC,81.0,BBB,0.0643,0.1873,0.0521,3.7,4.94,1.58,1.45,0.48,0
CMP_004596,Real_Estate_Commercial,34.35,BBB,0.0385,0.2229,0.0917,5.27,4.78,1.52,1.6,0.57,0
CMP_004597,Textiles_Cotton,105.45,BBB,0.0782,0.1236,0.0202,3.63,4.1,1.56,0.99,0.34,0
CMP_004598,Cement,64.88,A,0.1512,0.1158,0.0142,1.98,5.34,1.61,1.65,0.64,0
CMP_004599,Textiles_Cotton,77.37,BBB,0.0409,0.1017,0.0024,2.43,4.47,1.57,1.64,0.41,0
CMP_004600,Textiles_Cotton,147.34,AAA,0.1699,0.0854,0.0054,3.17,5.09,1.62,1.32,0.58,0
CMP_004601,Infrastructure_Roads,70.52,BB,0.1071,0.3138,0.1503,3.99,5.48,1.61,1.14,0.66,0
CMP_004602,FMCG_Distribution,186.99,A,0.1406,0.067,0.002,0.78,4.87,1.74,1.05,0.64,0
CMP_004603,Steel_Primary,113.18,AA,0.1063,0.1675,0.0349,1.51,5.43,2.01,1.56,0.54,0
CMP_004604,Real_Estate_Commercial,35.92,BB,0.0998,0.2398,0.128,6.82,3.93,1.72,1.17,0.39,0
CMP_004605,FMCG_Distribution,153.63,BB,0.0035,0.001,-0.0908,1.41,3.55,1.04,1.21,0.4,0
CMP_004606,Hospitals_Healthcare,67.43,B,0.0083,0.1895,0.0989,4.28,5.17,1.02,1.44,0.52,0
CMP_004607,Textiles_Cotton,39.82,BBB,0.1033,0.1174,0.0126,4.15,3.39,1.82,1.56,0.3,0
CMP_004608,Chemical,68.22,A,0.1015,0.1201,0.0023,2.04,5.03,1.73,1.32,0.46,0
CMP_004609,Steel_Primary,132.94,BB,0.0422,0.0926,-0.007,3.9,2.99,1.4,1.58,0.4,0
CMP_004610,Steel_Secondary,78.57,BB,-0.0426,-0.0059,-0.0933,0.78,5.19,1.5,1.46,0.24,0
CMP_004611,Manufacturing_General,234.61,A,0.064,0.0985,-0.0056,0.63,4.74,1.45,1.41,0.53,0
CMP_004612,IT_Services,130.22,C,-0.0568,0.0891,-0.0482,2.5,2.88,1.24,2.49,0.29,0
CMP_004613,Manufacturing_General,82.97,AA,0.1064,0.1373,0.0361,1.09,3.45,1.84,2.0,0.67,0
CMP_004614,Textiles_Cotton,24.03,NR,0.0492,0.01,-0.0283,2.6,5.43,1.19,0.78,0.25,0
CMP_004615,Steel_Secondary,47.29,B,0.0103,-0.0364,-0.1311,8.0,2.57,1.21,1.73,0.11,1
CMP_004616,Hospitals_Healthcare,57.82,BB,0.1543,0.1619,0.0485,2.25,4.35,1.36,1.36,0.44,0
CMP_004617,FMCG_Distribution,95.33,NR,0.0712,0.0217,-0.0701,3.07,4.24,1.41,1.46,0.35,0
CMP_004618,Steel_Secondary,90.91,BB,0.088,-0.021,-0.1237,2.27,5.63,1.69,1.01,0.25,0
CMP_004619,FMCG_Distribution,62.53,A,0.1705,0.0675,-0.0307,1.24,4.37,1.72,1.55,0.58,0
CMP_004620,FMCG_Distribution,60.12,BBB,0.1021,0.0424,-0.0029,1.07,3.82,1.13,1.79,0.56,0
CMP_004621,Infrastructure_Roads,97.16,AA,0.0613,0.3783,0.188,4.76,4.71,2.02,1.62,0.81,0
CMP_004622,Manufacturing_General,27.47,BBB,0.0402,0.1121,-0.0012,1.44,4.17,2.27,1.3,0.61,0
CMP_004623,Real_Estate_Residential,211.96,BB,0.0945,0.1603,0.032,1.86,2.64,1.66,0.88,0.24,0
CMP_004624,Chemical,10.61,BBB,-0.0077,0.093,0.0069,1.38,5.92,1.57,0.81,0.38,0
CMP_004625,Real_Estate_Residential,174.92,BBB,0.063,0.0987,-0.0085,2.31,4.07,1.67,1.47,0.11,0
CMP_004626,Steel_Secondary,52.66,BBB,-0.0104,0.0341,-0.0618,1.54,4.53,1.89,0.84,0.29,0
CMP_004627,IT_Services,121.76,B,-0.0004,0.1136,-0.0429,0.81,3.89,1.19,1.63,0.42,0
CMP_004628,NBFC,73.04,AA,0.1212,0.2053,0.0963,5.77,6.03,2.14,1.29,0.64,0
CMP_004629,IT_Services,72.01,BBB,0.0511,0.1868,0.0499,1.45,3.57,1.28,2.2,0.59,0
CMP_004630,Manufacturing_General,85.06,A,0.1195,0.1457,0.0639,1.9,5.09,1.61,1.38,0.7,0
CMP_004631,Steel_Secondary,104.3,BB,0.1345,0.0178,-0.0884,1.82,3.17,1.59,0.79,0.34,0
CMP_004632,Hospitals_Healthcare,41.97,AA,0.0832,0.1913,0.079,1.1,5.24,1.98,1.91,0.81,0
CMP_004633,FMCG_Distribution,124.94,BB,0.1567,-0.0096,-0.1069,0.5,4.09,1.19,1.21,0.31,0
CMP_004634,Manufacturing_General,22.93,A,0.094,0.1638,0.0608,1.83,4.51,1.63,0.99,0.67,0
CMP_004635,Chemical,54.37,A,0.1276,0.0801,0.0139,1.1,5.18,1.61,1.36,0.46,0
CMP_004636,Steel_Secondary,106.57,NR,0.0221,-0.0182,-0.0778,6.28,4.12,1.16,1.24,0.14,0
CMP_004637,Real_Estate_Residential,121.03,AAA,0.1588,0.1986,0.0812,1.09,5.04,1.99,2.35,0.45,0
CMP_004638,Real_Estate_Commercial,78.94,BBB,0.1184,0.2812,0.1623,1.68,4.5,1.66,1.23,0.68,0
CMP_004639,Hospitals_Healthcare,39.86,AAA,0.1561,0.216,0.1089,1.32,4.09,2.24,2.14,0.84,0
CMP_004640,Chemical,111.87,BBB,0.0773,0.111,0.009,2.18,3.76,1.35,1.32,0.46,0
CMP_004641,Steel_Secondary,31.96,BBB,0.0241,0.0067,-0.0282,6.03,4.12,1.6,0.84,0.33,0
CMP_004642,FMCG_Distribution,221.66,BBB,0.0904,0.0489,-0.0717,0.55,3.74,1.83,1.2,0.44,0
CMP_004643,Manufacturing_General,51.02,A,0.0155,0.0755,-0.003,1.33,4.37,1.83,1.02,0.75,0
CMP_004644,Real_Estate_Residential,15.93,BBB,0.0605,0.1187,-0.0253,1.25,4.54,1.33,0.45,0.28,0
CMP_004645,Real_Estate_Commercial,20.99,BB,0.065,0.2317,0.0604,3.66,4.25,1.8,1.68,0.5,0
CMP_004646,Real_Estate_Residential,56.54,BB,0.1487,0.107,0.0181,2.26,4.54,1.46,1.68,0.11,0
CMP_004647,Textiles_Cotton,61.06,BBB,0.0817,0.0987,-0.0211,2.1,4.6,2.13,1.2,0.34,0
CMP_004648,FMCG_Distribution,263.94,BBB,0.0775,0.0432,-0.0645,0.95,4.64,1.58,1.41,0.55,0
CMP_004649,Manufacturing_General,23.79,A,0.0737,0.0604,-0.0089,1.73,5.08,1.99,1.09,0.56,0
CMP_004650,Manufacturing_General,56.35,A,0.0258,0.1404,-0.0058,1.47,4.0,1.59,0.99,0.69,0
CMP_004651,Real_Estate_Residential,23.39,A,0.0934,0.1153,0.0526,1.41,4.33,1.73,1.22,0.44,0
CMP_004652,IT_Services,36.81,A,0.0535,0.1752,0.0821,0.74,4.44,1.83,1.55,0.62,0
CMP_004653,Hospitals_Healthcare,210.01,A,0.0402,0.1938,0.0806,1.07,4.17,1.21,2.09,0.85,0
CMP_004654,Steel_Primary,22.0,BBB,0.0251,0.1473,0.0573,2.19,3.16,1.06,1.18,0.36,0
CMP_004655,Manufacturing_General,87.32,BBB,0.0597,0.089,0.0227,1.64,5.19,1.5,1.02,0.58,0
CMP_004656,Hospitals_Healthcare,74.76,NR,0.0575,0.1431,-0.0058,1.15,3.32,1.09,2.3,0.52,0
CMP_004657,Pharma,53.55,A,0.0637,0.1583,0.0053,3.41,6.25,1.09,2.16,0.65,0
CMP_004658,Textiles_Cotton,82.73,BB,0.0178,0.0595,-0.0595,5.95,4.38,1.71,0.53,0.32,0
CMP_004659,Real_Estate_Commercial,21.58,B,0.0567,0.1802,0.0626,8.48,2.68,1.13,1.19,0.45,0
CMP_004660,IT_Services,205.42,BBB,0.0621,0.185,0.0526,0.66,5.05,1.51,1.85,0.71,0
CMP_004661,NBFC,254.65,A,0.088,0.1637,0.0674,2.72,4.86,1.77,1.19,0.57,0
CMP_004662,IT_Services,56.69,A,0.0316,0.1529,0.0177,0.99,5.08,1.88,1.85,0.81,0
CMP_004663,Hospitals_Healthcare,379.36,AA,0.1141,0.2776,0.1407,2.54,4.61,1.88,2.27,0.83,0
CMP_004664,Hospitals_Healthcare,39.68,BBB,0.069,0.2001,0.0638,1.8,3.92,1.72,1.72,0.66,0
CMP_004665,Real_Estate_Residential,75.21,BB,0.0075,0.133,-0.003,1.0,2.96,1.58,0.88,0.28,0
CMP_004666,Manufacturing_General,171.66,AA,0.1293,0.092,-0.0347,0.91,3.92,1.64,1.2,0.59,0
CMP_004667,Hospitals_Healthcare,37.82,A,0.0979,0.2324,0.0677,1.9,3.75,1.54,1.3,0.77,0
CMP_004668,Real_Estate_Residential,18.08,BB,0.0589,0.1151,-0.0122,2.07,4.06,0.89,0.69,0.29,0
CMP_004669,Real_Estate_Residential,15.04,BB,-0.0075,0.0149,-0.0687,1.5,4.09,1.63,0.5,0.17,0
CMP_004670,Steel_Primary,283.91,BBB,0.0466,0.1125,0.0015,1.31,3.42,1.47,0.96,0.35,0
CMP_004671,FMCG_Distribution,35.76,BB,0.1309,0.0145,-0.1029,0.28,4.73,1.96,1.53,0.53,0
CMP_004672,Real_Estate_Commercial,47.06,BBB,0.0078,0.2166,0.1168,1.79,4.57,1.79,1.94,0.63,0
CMP_004673,Manufacturing_General,22.42,A,0.0802,0.1124,0.0188,1.18,6.95,2.07,1.31,0.65,0
CMP_004674,Cement,116.59,BBB,0.0648,0.0956,0.0303,1.68,4.06,1.75,1.85,0.49,0
CMP_004675,FMCG_Distribution,29.22,BBB,0.0895,0.0372,-0.0714,1.26,6.45,1.82,1.6,0.64,0
CMP_004676,Manufacturing_General,36.85,NR,-0.0236,0.0446,-0.0256,2.71,4.25,1.4,0.54,0.5,0
CMP_004677,Agri_Food,69.38,AA,0.0972,0.0421,-0.0691,2.64,3.44,1.96,0.7,0.43,0
CMP_004678,Real_Estate_Residential,23.31,BBB,0.01,0.0747,-0.011,2.43,3.73,1.72,1.24,0.35,0
CMP_004679,NBFC,47.33,BBB,0.0807,0.1952,0.078,2.23,4.93,1.5,1.36,0.54,0
CMP_004680,Textiles_Cotton,167.63,BBB,0.0418,0.0774,-0.0321,2.3,3.05,1.25,0.57,0.35,0
CMP_004681,Textiles_Cotton,76.91,AAA,0.0615,0.1304,0.0443,1.1,4.44,1.98,1.12,0.41,0
CMP_004682,Chemical,60.61,BBB,0.104,0.097,0.0031,0.91,3.24,1.97,1.58,0.43,0
CMP_004683,Steel_Secondary,64.84,B,0.0143,-0.05,-0.1518,4.61,5.05,1.1,1.14,0.0,0
CMP_004684,Infrastructure_Roads,39.99,BBB,0.0931,0.2414,0.1298,1.72,5.48,1.68,1.44,0.77,0
CMP_004685,Cement,269.6,BBB,0.0899,0.0958,0.01,1.91,4.22,1.23,1.45,0.48,0
CMP_004686,Manufacturing_General,28.51,A,0.1257,0.1126,0.0046,0.86,5.83,1.52,1.14,0.62,0
CMP_004687,Manufacturing_General,64.63,BBB,0.02,0.1353,0.0056,1.5,5.47,1.24,1.86,0.55,0
CMP_004688,Pharma,59.86,BBB,0.1164,0.1522,0.0698,0.91,5.79,1.37,1.84,0.58,0
CMP_004689,Agri_Food,122.37,B,0.0321,-0.0176,-0.0572,4.82,3.09,1.24,0.43,0.0,1
CMP_004690,Steel_Primary,131.97,NR,0.0538,0.0957,0.0076,2.05,4.23,1.57,1.67,0.55,0
CMP_004691,Steel_Primary,53.22,BBB,0.0156,0.0877,-0.0166,1.15,3.41,1.74,1.04,0.4,0
CMP_004692,Steel_Secondary,68.89,BBB,0.0992,0.0168,-0.0641,2.04,4.53,1.86,0.72,0.46,0
CMP_004693,Pharma,71.01,B,-0.0227,0.1057,-0.0076,3.61,2.46,0.8,0.85,0.16,0
CMP_004694,IT_Services,10.0,BBB,0.0519,0.1984,0.0633,1.62,3.42,0.97,1.46,0.57,0
CMP_004695,FMCG_Distribution,15.31,BBB,0.1519,0.0463,-0.0681,0.54,5.52,1.38,1.06,0.4,0
CMP_004696,IT_Services,33.65,A,0.0911,0.1979,0.0896,1.27,5.33,1.52,1.41,0.75,0
CMP_004697,IT_Services,34.84,BB,0.0724,0.1311,0.034,1.62,3.21,1.52,1.41,0.57,0
CMP_004698,Manufacturing_General,20.92,BBB,0.0365,0.0371,-0.0556,1.95,5.14,1.72,1.02,0.47,0
CMP_004699,Agri_Food,99.45,B,0.0624,0.058,0.0061,2.45,3.79,1.21,0.22,0.0,0
CMP_004700,Textiles_Cotton,54.69,BB,-0.0025,-0.0132,-0.101,2.02,3.58,1.54,1.04,0.16,0
CMP_004701,Manufacturing_General,45.98,A,0.0733,0.0541,-0.0284,0.83,6.09,2.44,0.69,0.59,0
CMP_004702,Real_Estate_Residential,19.99,BB,0.1242,0.1973,0.0738,3.86,4.36,1.41,0.72,0.16,0
CMP_004703,NBFC,52.69,B,0.0131,0.1454,0.0321,5.12,5.11,1.21,1.07,0.38,0
CMP_004704,Cement,10.0,BBB,0.1093,0.0853,0.0134,1.78,4.82,1.31,1.78,0.45,0
CMP_004705,Cement,47.92,A,0.1208,0.1399,0.0206,1.59,5.28,1.79,1.32,0.44,0
CMP_004706,Infrastructure_Roads,57.43,AAA,0.1371,0.3739,0.1897,7.06,4.24,2.16,1.85,0.83,0
CMP_004707,Textiles_Cotton,66.26,BBB,0.0145,0.038,-0.0505,4.42,3.94,1.41,0.9,0.27,0
CMP_004708,Hospitals_Healthcare,15.62,BBB,0.1033,0.1878,0.0687,2.04,5.97,1.61,2.55,0.63,0
CMP_004709,NBFC,65.36,BBB,0.0619,0.2081,0.1179,1.82,5.38,1.44,0.6,0.49,0
CMP_004710,Cement,23.73,A,0.1244,0.1108,-0.0034,1.54,4.49,1.39,1.18,0.44,0
CMP_004711,IT_Services,28.5,B,-0.0729,0.13,-0.0142,2.28,2.25,1.17,1.58,0.4,0
CMP_004712,Textiles_Cotton,96.96,A,0.1044,0.1362,0.0485,1.49,6.32,1.84,0.78,0.44,0
CMP_004713,Real_Estate_Commercial,273.5,A,0.0833,0.1573,0.0743,6.0,5.46,1.63,1.51,0.6,0
CMP_004714,IT_Services,56.89,BBB,-0.0401,0.1699,0.0771,0.99,3.57,2.11,2.13,0.55,0
CMP_004715,Steel_Secondary,28.4,BBB,0.0316,0.0207,-0.0302,2.79,3.51,1.68,1.05,0.2,0
CMP_004716,NBFC,63.49,A,0.0004,0.1346,0.0175,2.76,6.06,1.32,1.15,0.57,0
CMP_004717,Agri_Food,115.73,A,0.0501,0.0568,-0.0552,4.03,4.32,1.87,1.2,0.28,0
CMP_004718,Cement,89.73,A,0.102,0.1469,0.0303,0.89,4.36,1.6,0.66,0.45,0
CMP_004719,Chemical,490.04,BB,0.0581,0.0592,-0.0427,1.59,3.46,1.31,1.11,0.28,0
CMP_004720,Steel_Secondary,30.81,BB,0.0622,-0.0282,-0.0934,0.93,4.42,1.41,0.66,0.22,0
CMP_004721,Manufacturing_General,66.81,BBB,0.0286,0.1281,0.0152,2.68,3.38,1.52,1.13,0.63,0
CMP_004722,Textiles_Cotton,188.51,BB,0.1018,0.0725,-0.0162,3.38,4.37,1.55,0.36,0.23,0
CMP_004723,Cement,179.28,BB,0.0516,0.0914,0.009,1.63,2.93,2.02,1.51,0.49,0
CMP_004724,Textiles_Cotton,11.47,A,0.095,0.103,0.0196,2.74,3.97,1.73,1.5,0.45,0
CMP_004725,Manufacturing_General,54.45,NR,0.0875,0.1007,-0.0182,2.78,2.9,1.42,0.63,0.34,0
CMP_004726,Chemical,179.04,B,-0.0038,0.0719,-0.0248,1.97,2.58,1.32,0.99,0.23,0
CMP_004727,Hospitals_Healthcare,500.0,A,0.0928,0.2248,0.1098,1.04,5.42,1.59,2.33,0.82,0
CMP_004728,Real_Estate_Commercial,95.87,A,0.0978,0.2163,0.1288,0.98,5.35,1.6,1.82,0.74,0
CMP_004729,Manufacturing_General,40.68,A,0.0673,0.0595,-0.007,1.35,4.85,2.07,0.65,0.66,0
CMP_004730,Manufacturing_General,24.35,A,0.0984,0.1155,0.0004,0.88,4.05,1.48,1.07,0.62,0
CMP_004731,Manufacturing_General,322.14,BB,0.0718,0.1063,0.0101,2.14,5.17,1.18,1.18,0.45,0
CMP_004732,Real_Estate_Commercial,97.81,BBB,0.0668,0.2183,0.1255,2.14,5.08,2.11,2.32,0.63,0
CMP_004733,Chemical,27.7,BB,0.0535,0.1171,0.0238,1.61,3.28,1.15,0.65,0.22,0
CMP_004734,Cement,46.41,BB,0.0728,0.0855,0.0116,2.6,4.33,1.67,1.21,0.43,0
CMP_004735,Manufacturing_General,69.98,BBB,0.0932,0.0813,-0.041,1.12,4.53,1.46,0.78,0.59,0
CMP_004736,IT_Services,84.36,BB,0.0173,0.1925,0.078,0.41,4.44,1.01,2.1,0.38,0
CMP_004737,Steel_Secondary,26.58,AAA,0.1372,0.0401,-0.0055,1.71,7.26,1.72,1.08,0.35,0
CMP_004738,Steel_Primary,33.4,BBB,0.0931,0.1063,0.0061,1.14,3.76,1.5,0.31,0.41,0
CMP_004739,NBFC,14.55,BB,-0.017,0.1093,0.01,5.02,4.56,0.99,0.85,0.3,0
CMP_004740,Real_Estate_Residential,125.44,AAA,0.0428,0.2064,0.0993,1.36,6.42,2.01,1.24,0.49,0
