Company_ID,Sector,Credit_Rating,Score_Financial_Health,Score_Credit_Behaviour,Score_External_Risk,Score_Text_Signals,Final_Score,PD_Meta,Decision,Loan_Limit_Crore,Interest_Rate_Pct,Actual_Default
CMP_003884,FMCG_Distribution,B,39.03,24.23,19.23,9.71,92.2,0.0,APPROVE,23.32,10.0,0
CMP_003885,Chemical,BB,39.03,28.94,19.08,9.83,96.88,0.0,APPROVE,25.68,10.0,0
CMP_003886,Chemical,BB,39.05,29.35,19.21,9.85,97.46,0.0,APPROVE,21.36,10.0,0
CMP_003887,NBFC,BB,39.03,29.07,18.89,9.84,96.83,0.0,APPROVE,101.23,10.0,0
CMP_003888,NBFC,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,27.64,10.0,0
CMP_003889,Cement,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,20.17,10.0,0
CMP_003890,Real_Estate_Commercial,A,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,49.36,10.0,0
CMP_003891,Pharma,B,16.89,13.72,15.24,5.99,51.84,1.0,REJECT,0.0,,1
CMP_003892,Real_Estate_Residential,NR,17.01,12.59,14.05,8.27,51.92,1.0,REJECT,0.0,,1
CMP_003893,Cement,BBB,39.05,29.34,19.25,9.71,97.35,0.0,APPROVE,173.33,10.0,0
CMP_003894,Real_Estate_Commercial,AAA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,79.34,10.0,0
CMP_003895,Hospitals_Healthcare,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,39.05,10.0,0
CMP_003896,Manufacturing_General,BBB,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,12.38,10.0,0
CMP_003897,Hospitals_Healthcare,BBB,39.05,29.34,19.24,9.86,97.49,0.0,APPROVE,25.62,10.0,0
CMP_003898,Pharma,AA,39.05,29.35,19.05,9.85,97.3,0.0,APPROVE,67.5,10.0,0
CMP_003899,Hospitals_Healthcare,NR,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,14.98,10.0,0
CMP_003900,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,211.9,10.0,0
CMP_003901,Steel_Primary,C,38.52,29.2,19.17,9.18,96.07,0.0,APPROVE,38.66,10.0,0
CMP_003902,Chemical,BB,39.04,29.34,18.75,9.86,96.99,0.0,APPROVE,39.74,10.0,0
CMP_003903,Textiles_Cotton,BB,39.03,29.31,19.02,9.83,97.19,0.0,APPROVE,22.42,10.0,0
CMP_003904,Hospitals_Healthcare,BBB,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,56.87,10.0,0
CMP_003905,IT_Services,BB,39.04,29.33,19.23,9.86,97.46,0.0,APPROVE,15.13,10.0,0
CMP_003906,IT_Services,BB,39.05,29.35,19.18,9.86,97.44,0.0,APPROVE,215.99,10.0,0
CMP_003907,Steel_Secondary,BB,39.03,29.34,19.17,9.86,97.4,0.0,APPROVE,109.64,10.0,0
CMP_003908,Pharma,BBB,39.05,29.35,19.24,9.76,97.4,0.0,APPROVE,83.99,10.0,0
CMP_003909,Steel_Secondary,NR,38.91,29.32,19.24,9.78,97.25,0.0,APPROVE,12.56,10.0,0
CMP_003910,Manufacturing_General,BB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,45.04,10.0,0
CMP_003911,Textiles_Cotton,BB,39.03,29.31,19.25,9.79,97.38,0.0,APPROVE,100.54,10.0,0
CMP_003912,Manufacturing_General,B,39.01,29.29,19.22,9.84,97.36,0.0,APPROVE,61.42,10.0,0
CMP_003913,Agri_Food,A,39.05,29.34,18.97,9.86,97.22,0.0,APPROVE,17.14,10.0,0
CMP_003914,Agri_Food,AA,39.05,29.35,18.94,9.86,97.2,0.0,APPROVE,22.72,10.0,0
CMP_003915,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,26.62,10.0,0
CMP_003916,Real_Estate_Commercial,BBB,39.05,29.32,19.25,9.67,97.29,0.0,APPROVE,23.58,10.0,0
CMP_003917,Steel_Secondary,B,38.92,29.34,19.25,8.57,96.08,0.0,APPROVE,129.84,10.0,0
CMP_003918,Real_Estate_Residential,BBB,39.05,29.35,19.19,9.86,97.45,0.0,APPROVE,8.22,10.0,0
CMP_003919,Hospitals_Healthcare,BBB,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,64.59,10.0,0
CMP_003920,Chemical,BBB,39.05,29.35,19.17,9.86,97.43,0.0,APPROVE,13.59,10.0,0
CMP_003921,Cement,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,17.71,10.0,0
CMP_003922,Infrastructure_Roads,BB,39.04,29.35,19.16,9.86,97.41,0.0,APPROVE,7.66,10.0,0
CMP_003923,Textiles_Cotton,B,37.41,29.2,19.08,9.8,95.49,0.0,APPROVE,24.63,10.0,0
CMP_003924,Agri_Food,A,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,127.99,10.0,0
CMP_003925,Manufacturing_General,BBB,39.05,29.33,19.17,9.86,97.41,0.0,APPROVE,47.24,10.0,0
CMP_003926,NBFC,BBB,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,14.65,10.0,0
CMP_003927,Real_Estate_Residential,A,39.05,29.34,19.24,9.78,97.41,0.0,APPROVE,86.23,10.0,0
CMP_003928,Real_Estate_Residential,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,102.35,10.0,0
CMP_003929,Manufacturing_General,NR,39.04,29.34,18.83,9.86,97.07,0.0,APPROVE,41.54,10.0,0
CMP_003930,Chemical,BBB,39.05,29.32,19.25,9.86,97.48,0.0,APPROVE,194.64,10.0,0
CMP_003931,Textiles_Cotton,A,39.05,29.35,19.25,9.46,97.11,0.0,APPROVE,73.74,10.0,0
CMP_003932,NBFC,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,65.99,10.0,0
CMP_003933,Textiles_Cotton,BB,39.04,29.34,19.25,9.86,97.49,0.0,APPROVE,20.1,10.0,0
CMP_003934,Steel_Secondary,BBB,39.04,29.35,19.25,9.85,97.49,0.0,APPROVE,63.13,10.0,0
CMP_003935,Pharma,BB,39.04,29.32,19.23,9.39,96.98,0.0,APPROVE,45.46,10.0,0
CMP_003936,Cement,AA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,57.92,10.0,0
CMP_003937,Manufacturing_General,C,34.83,26.09,18.91,9.55,89.38,0.0001,APPROVE,22.1,10.0,0
CMP_003938,Manufacturing_General,BBB,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,42.34,10.0,0
CMP_003939,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,19.88,10.0,0
CMP_003940,Real_Estate_Commercial,BBB,39.04,29.35,19.19,9.86,97.44,0.0,APPROVE,7.0,10.0,0
CMP_003941,FMCG_Distribution,BBB,39.05,29.35,18.6,9.86,96.86,0.0,APPROVE,84.94,10.0,0
CMP_003942,Manufacturing_General,B,17.56,11.79,13.26,6.46,49.07,1.0,REJECT,0.0,,1
CMP_003943,Cement,D,12.08,11.21,13.45,4.82,41.56,1.0,REJECT,0.0,,1
CMP_003944,Manufacturing_General,BBB,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,49.88,10.0,0
CMP_003945,Manufacturing_General,B,37.78,22.85,18.98,9.85,89.46,0.0001,APPROVE,49.63,10.0,0
CMP_003946,Real_Estate_Residential,BB,39.05,29.23,19.24,9.86,97.38,0.0,APPROVE,30.47,10.0,0
CMP_003947,NBFC,NR,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,47.48,10.0,0
CMP_003948,Manufacturing_General,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,55.71,10.0,0
CMP_003949,Textiles_Cotton,BBB,39.05,29.35,19.03,9.85,97.28,0.0,APPROVE,68.8,10.0,0
CMP_003950,Manufacturing_General,A,39.05,29.35,19.08,9.86,97.34,0.0,APPROVE,152.94,10.0,0
CMP_003951,Hospitals_Healthcare,B,38.87,29.21,19.18,9.67,96.93,0.0,APPROVE,46.09,10.0,0
CMP_003952,Agri_Food,AAA,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,40.23,10.0,0
CMP_003953,Manufacturing_General,BBB,39.05,29.34,19.2,9.86,97.45,0.0,APPROVE,18.5,10.0,0
CMP_003954,Textiles_Cotton,BBB,39.05,29.33,19.2,9.85,97.43,0.0,APPROVE,54.17,10.0,0
CMP_003955,FMCG_Distribution,BBB,39.05,29.33,19.17,9.86,97.41,0.0,APPROVE,65.18,10.0,0
CMP_003956,Chemical,BB,39.04,29.3,19.18,9.84,97.36,0.0,APPROVE,32.77,10.0,0
CMP_003957,Cement,B,38.29,27.78,19.06,9.77,94.9,0.0,APPROVE,59.09,10.0,0
CMP_003958,Manufacturing_General,BBB,39.05,29.33,19.25,9.86,97.49,0.0,APPROVE,30.25,10.0,0
CMP_003959,Manufacturing_General,B,38.98,28.99,19.2,9.85,97.02,0.0,APPROVE,65.37,10.0,0
CMP_003960,Pharma,A,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,79.31,10.0,0
CMP_003961,Cement,BBB,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,78.43,10.0,0
CMP_003962,Manufacturing_General,BBB,39.05,29.34,19.08,9.86,97.33,0.0,APPROVE,42.0,10.0,0
CMP_003963,NBFC,AAA,39.05,29.35,19.23,9.84,97.47,0.0,APPROVE,16.63,10.0,0
CMP_003964,Manufacturing_General,BBB,39.05,29.35,19.14,9.85,97.39,0.0,APPROVE,23.42,10.0,0
CMP_003965,Infrastructure_Roads,BB,38.94,29.33,19.14,9.86,97.27,0.0,APPROVE,61.52,10.0,0
CMP_003966,Steel_Secondary,BBB,39.05,29.34,19.25,9.85,97.49,0.0,APPROVE,271.07,10.0,0
CMP_003967,Manufacturing_General,BB,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,29.1,10.0,0
CMP_003968,NBFC,BBB,39.04,29.34,18.2,9.85,96.43,0.0,APPROVE,55.03,10.0,0
CMP_003969,Cement,AA,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,24.49,10.0,0
CMP_003970,Agri_Food,A,39.05,29.34,19.24,9.86,97.49,0.0,APPROVE,17.54,10.0,0
CMP_003971,Pharma,BBB,39.05,29.34,19.23,9.63,97.25,0.0,APPROVE,22.25,10.0,0
CMP_003972,Textiles_Cotton,A,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,7.22,10.0,0
CMP_003973,Real_Estate_Residential,AA,39.05,29.35,19.09,9.86,97.35,0.0,APPROVE,112.85,10.0,0
CMP_003974,Textiles_Cotton,BBB,39.03,29.35,19.23,9.83,97.44,0.0,APPROVE,7.0,10.0,0
CMP_003975,FMCG_Distribution,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,30.95,10.0,0
CMP_003976,Steel_Primary,BBB,39.05,29.34,19.25,9.81,97.45,0.0,APPROVE,14.89,10.0,0
CMP_003977,Pharma,BB,39.05,29.28,18.75,9.86,96.94,0.0,APPROVE,18.84,10.0,0
CMP_003978,Manufacturing_General,BB,39.04,29.35,16.92,9.86,95.17,0.0,APPROVE,114.95,10.0,0
CMP_003979,Cement,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,44.89,10.0,0
CMP_003980,Hospitals_Healthcare,BB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,17.65,10.0,0
CMP_003981,Hospitals_Healthcare,BB,39.04,29.34,19.25,9.86,97.49,0.0,APPROVE,23.85,10.0,0
CMP_003982,Textiles_Cotton,BB,39.05,29.34,19.19,9.83,97.41,0.0,APPROVE,20.72,10.0,0
CMP_003983,Textiles_Cotton,BBB,39.05,29.09,19.19,9.83,97.16,0.0,APPROVE,36.91,10.0,0
CMP_003984,Hospitals_Healthcare,AAA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,43.89,10.0,0
CMP_003985,Chemical,BB,38.98,29.33,19.17,9.86,97.34,0.0,APPROVE,174.12,10.0,0
CMP_003986,Manufacturing_General,BBB,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,8.25,10.0,0
CMP_003987,IT_Services,NR,39.04,29.35,18.61,9.86,96.86,0.0,APPROVE,37.17,10.0,0
CMP_003988,Steel_Secondary,B,38.71,29.31,19.25,7.3,94.57,0.0,APPROVE,29.69,10.0,0
CMP_003989,FMCG_Distribution,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,81.49,10.0,0
CMP_003990,Manufacturing_General,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,50.76,10.0,0
CMP_003991,Textiles_Cotton,A,39.05,29.34,19.2,9.83,97.42,0.0,APPROVE,61.29,10.0,0
CMP_003992,Real_Estate_Commercial,BBB,38.32,29.34,19.2,9.86,96.72,0.0,APPROVE,50.37,10.0,0
CMP_003993,Manufacturing_General,BBB,39.04,29.35,19.24,9.86,97.49,0.0,APPROVE,18.13,10.0,0
CMP_003994,IT_Services,BBB,39.05,29.34,19.24,9.86,97.49,0.0,APPROVE,100.72,10.0,0
CMP_003995,IT_Services,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,72.39,10.0,0
CMP_003996,Steel_Secondary,A,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,79.5,10.0,0
CMP_003997,Cement,NR,39.02,29.35,19.23,9.86,97.46,0.0,APPROVE,105.06,10.0,0
CMP_003998,Pharma,AA,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,53.38,10.0,0
CMP_003999,Manufacturing_General,NR,38.91,29.35,19.11,9.86,97.23,0.0,APPROVE,124.98,10.0,0
CMP_004000,Pharma,C,35.31,25.23,19.11,5.7,85.35,0.0008,APPROVE,51.7,10.0,0
CMP_004001,Hospitals_Healthcare,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,32.07,10.0,0
CMP_004002,Infrastructure_Roads,BB,39.04,29.35,19.21,9.86,97.46,0.0,APPROVE,38.02,10.0,0
CMP_004003,Manufacturing_General,BBB,39.05,29.35,19.18,9.86,97.44,0.0,APPROVE,37.5,10.0,0
CMP_004004,Manufacturing_General,BB,39.04,29.32,19.19,9.85,97.4,0.0,APPROVE,25.22,10.0,0
CMP_004005,Textiles_Cotton,BBB,39.05,29.3,19.21,8.27,95.83,0.0,APPROVE,141.01,10.0,0
CMP_004006,Steel_Primary,BBB,39.05,29.34,19.25,9.72,97.36,0.0,APPROVE,48.44,10.0,0
CMP_004007,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,41.23,10.0,0
CMP_004008,Real_Estate_Residential,BBB,39.04,29.32,19.23,9.86,97.45,0.0,APPROVE,52.14,10.0,0
CMP_004009,Manufacturing_General,BBB,39.05,29.34,19.24,9.86,97.49,0.0,APPROVE,350.0,10.0,0
CMP_004010,Manufacturing_General,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,15.46,10.0,0
CMP_004011,Cement,BBB,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,19.44,10.0,0
CMP_004012,Real_Estate_Residential,AA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,12.66,10.0,0
CMP_004013,Textiles_Cotton,AA,39.05,29.34,19.25,9.83,97.47,0.0,APPROVE,31.73,10.0,0
CMP_004014,NBFC,A,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,46.52,10.0,0
CMP_004015,Textiles_Cotton,AA,39.05,29.35,19.24,9.8,97.44,0.0,APPROVE,26.34,10.0,0
CMP_004016,FMCG_Distribution,AA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,24.82,10.0,0
CMP_004017,FMCG_Distribution,B,39.02,27.57,18.39,9.29,94.27,0.0,APPROVE,42.83,10.0,0
CMP_004018,Steel_Secondary,AA,39.05,29.33,19.25,9.86,97.49,0.0,APPROVE,25.58,10.0,0
CMP_004019,Textiles_Cotton,BB,39.03,29.35,19.21,9.86,97.45,0.0,APPROVE,48.99,10.0,0
CMP_004020,Cement,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,93.2,10.0,0
CMP_004021,Textiles_Cotton,B,38.95,29.27,18.86,9.76,96.84,0.0,APPROVE,65.69,10.0,0
CMP_004022,Real_Estate_Residential,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,77.34,10.0,0
CMP_004023,Hospitals_Healthcare,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,91.11,10.0,0
CMP_004024,Real_Estate_Residential,BBB,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,47.92,10.0,0
CMP_004025,Hospitals_Healthcare,BBB,39.05,29.35,19.24,9.72,97.36,0.0,APPROVE,33.66,10.0,0
CMP_004026,Cement,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,20.61,10.0,0
CMP_004027,Manufacturing_General,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,27.95,10.0,0
CMP_004028,Real_Estate_Commercial,NR,39.02,29.32,19.25,9.83,97.42,0.0,APPROVE,25.14,10.0,0
CMP_004029,Steel_Primary,BBB,39.05,29.34,19.23,9.86,97.48,0.0,APPROVE,68.63,10.0,0
CMP_004030,Real_Estate_Residential,BBB,39.05,29.35,19.12,9.86,97.38,0.0,APPROVE,50.43,10.0,0
CMP_004031,Textiles_Cotton,BB,38.85,29.27,19.03,8.7,95.85,0.0,APPROVE,66.74,10.0,0
CMP_004032,Manufacturing_General,BBB,39.05,29.35,19.22,9.85,97.47,0.0,APPROVE,15.11,10.0,0
CMP_004033,Agri_Food,B,34.66,26.11,18.8,9.51,89.08,0.0001,APPROVE,120.15,10.0,0
CMP_004034,Manufacturing_General,BBB,39.05,29.34,19.23,9.86,97.48,0.0,APPROVE,27.16,10.0,0
CMP_004035,Agri_Food,BB,38.95,29.1,19.23,9.86,97.14,0.0,APPROVE,15.85,10.0,0
CMP_004036,Agri_Food,AA,39.05,29.34,19.22,9.86,97.47,0.0,APPROVE,26.89,10.0,0
CMP_004037,Infrastructure_Roads,B,39.04,29.29,19.24,9.69,97.26,0.0,APPROVE,278.75,10.0,0
CMP_004038,Real_Estate_Residential,BB,39.04,29.28,19.19,9.84,97.35,0.0,APPROVE,28.03,10.0,0
CMP_004039,Pharma,A,39.05,29.35,19.22,9.85,97.47,0.0,APPROVE,29.46,10.0,0
CMP_004040,FMCG_Distribution,A,39.05,29.35,19.05,9.85,97.3,0.0,APPROVE,32.77,10.0,0
CMP_004041,Steel_Secondary,BBB,39.05,29.35,19.25,9.7,97.35,0.0,APPROVE,33.94,10.0,0
CMP_004042,IT_Services,NR,39.01,29.2,19.25,9.32,96.78,0.0,APPROVE,20.45,10.0,0
CMP_004043,NBFC,A,39.05,29.35,19.25,9.78,97.43,0.0,APPROVE,42.86,10.0,0
CMP_004044,Cement,BBB,39.05,29.33,18.9,9.86,97.14,0.0,APPROVE,90.36,10.0,0
CMP_004045,Cement,AA,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,49.15,10.0,0
CMP_004046,Steel_Secondary,BBB,39.02,29.35,19.23,9.84,97.44,0.0,APPROVE,15.71,10.0,0
CMP_004047,Pharma,BBB,39.05,29.34,19.24,9.85,97.48,0.0,APPROVE,29.02,10.0,0
CMP_004048,FMCG_Distribution,NR,39.05,29.33,19.09,9.86,97.33,0.0,APPROVE,24.58,10.0,0
CMP_004049,Textiles_Cotton,BBB,39.05,29.34,19.25,9.85,97.49,0.0,APPROVE,39.87,10.0,0
CMP_004050,Chemical,B,33.45,27.09,19.16,6.35,86.05,0.0006,APPROVE,110.8,10.0,0
CMP_004051,Real_Estate_Residential,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,33.93,10.0,0
CMP_004052,Hospitals_Healthcare,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,35.62,10.0,0
CMP_004053,Pharma,BBB,39.05,29.35,19.17,9.85,97.42,0.0,APPROVE,158.45,10.0,0
CMP_004054,Infrastructure_Roads,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,77.04,10.0,0
CMP_004055,Manufacturing_General,NR,39.03,29.34,18.8,9.86,97.03,0.0,APPROVE,60.49,10.0,0
CMP_004056,Hospitals_Healthcare,B,17.03,12.01,14.06,6.84,49.94,1.0,REJECT,0.0,,1
CMP_004057,Manufacturing_General,A,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,56.55,10.0,0
CMP_004058,FMCG_Distribution,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,7.8,10.0,0
CMP_004059,Agri_Food,A,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,74.4,10.0,0
CMP_004060,Steel_Secondary,D,12.61,16.34,16.71,5.87,51.53,1.0,REJECT,0.0,,0
CMP_004061,Textiles_Cotton,B,39.02,29.18,19.25,9.45,96.9,0.0,APPROVE,54.87,10.0,0
CMP_004062,Infrastructure_Roads,BB,39.05,29.35,19.24,9.75,97.39,0.0,APPROVE,9.7,10.0,0
CMP_004063,Textiles_Cotton,BBB,39.05,29.34,19.22,9.82,97.43,0.0,APPROVE,26.31,10.0,0
CMP_004064,FMCG_Distribution,BBB,39.04,29.35,19.24,9.86,97.49,0.0,APPROVE,28.57,10.0,0
CMP_004065,Manufacturing_General,BBB,39.05,29.35,19.23,9.84,97.47,0.0,APPROVE,20.64,10.0,0
CMP_004066,Manufacturing_General,A,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,28.91,10.0,0
CMP_004067,Agri_Food,BBB,39.04,29.32,19.23,9.83,97.42,0.0,APPROVE,87.3,10.0,0
CMP_004068,Real_Estate_Residential,AA,39.05,29.35,19.22,9.8,97.42,0.0,APPROVE,21.59,10.0,0
CMP_004069,Hospitals_Healthcare,A,39.04,29.35,19.25,9.86,97.5,0.0,APPROVE,59.11,10.0,0
CMP_004070,Steel_Secondary,C,17.64,13.72,13.13,4.72,49.21,1.0,REJECT,0.0,,1
CMP_004071,Real_Estate_Residential,BB,38.92,29.35,18.81,9.85,96.93,0.0,APPROVE,32.84,10.0,0
CMP_004072,NBFC,BBB,39.05,29.35,19.2,9.85,97.45,0.0,APPROVE,49.52,10.0,0
CMP_004073,NBFC,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,17.22,10.0,0
CMP_004074,Real_Estate_Residential,BBB,39.05,29.34,19.25,9.78,97.42,0.0,APPROVE,13.38,10.0,0
CMP_004075,Pharma,BB,39.05,29.34,19.06,9.83,97.28,0.0,APPROVE,56.64,10.0,0
CMP_004076,Cement,BB,39.04,29.35,19.25,9.67,97.31,0.0,APPROVE,93.86,10.0,0
CMP_004077,Textiles_Cotton,BB,39.04,29.34,19.25,9.83,97.46,0.0,APPROVE,35.88,10.0,0
CMP_004078,Infrastructure_Roads,BB,39.04,29.27,19.16,8.87,96.34,0.0,APPROVE,26.51,10.0,0
CMP_004079,Textiles_Cotton,A,39.05,29.35,19.25,9.8,97.45,0.0,APPROVE,43.29,10.0,0
CMP_004080,Real_Estate_Residential,BBB,39.05,29.35,19.11,9.83,97.34,0.0,APPROVE,39.96,10.0,0
CMP_004081,Textiles_Cotton,BBB,39.05,29.34,19.23,9.85,97.47,0.0,APPROVE,46.42,10.0,0
CMP_004082,NBFC,BBB,39.05,29.34,17.76,9.86,96.01,0.0,APPROVE,7.0,10.0,0
CMP_004083,Real_Estate_Commercial,BB,39.05,29.23,19.24,9.82,97.34,0.0,APPROVE,16.25,10.0,0
CMP_004084,Textiles_Cotton,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,19.44,10.0,0
CMP_004085,Manufacturing_General,A,39.05,29.34,19.13,9.84,97.36,0.0,APPROVE,43.12,10.0,0
CMP_004086,Manufacturing_General,BBB,39.05,29.35,19.18,9.85,97.43,0.0,APPROVE,44.34,10.0,0
CMP_004087,NBFC,NR,39.04,29.35,19.25,8.47,96.11,0.0,APPROVE,63.58,10.0,0
CMP_004088,Hospitals_Healthcare,A,39.05,29.35,19.24,9.78,97.42,0.0,APPROVE,46.96,10.0,0
CMP_004089,Manufacturing_General,BB,39.05,29.27,19.09,9.68,97.09,0.0,APPROVE,13.5,10.0,0
CMP_004090,Real_Estate_Commercial,BBB,39.05,29.35,18.91,9.83,97.14,0.0,APPROVE,121.62,10.0,0
CMP_004091,Steel_Secondary,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,105.73,10.0,0
CMP_004092,IT_Services,BBB,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,13.96,10.0,0
CMP_004093,Chemical,BB,38.95,29.35,19.14,9.86,97.3,0.0,APPROVE,49.88,10.0,0
CMP_004094,Steel_Secondary,BBB,39.04,29.33,19.25,9.85,97.47,0.0,APPROVE,23.74,10.0,0
CMP_004095,IT_Services,B,38.95,29.33,19.18,8.03,95.49,0.0,APPROVE,42.71,10.0,0
CMP_004096,Manufacturing_General,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,88.76,10.0,0
CMP_004097,Manufacturing_General,AA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,210.06,10.0,0
CMP_004098,Textiles_Cotton,NR,38.91,29.34,19.22,9.85,97.32,0.0,APPROVE,69.71,10.0,0
CMP_004099,Manufacturing_General,BBB,39.05,29.33,19.18,9.86,97.42,0.0,APPROVE,48.39,10.0,0
CMP_004100,NBFC,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,29.12,10.0,0
CMP_004101,Cement,B,38.92,29.32,19.24,9.86,97.34,0.0,APPROVE,44.21,10.0,0
CMP_004102,Pharma,BBB,39.05,29.25,19.24,9.82,97.36,0.0,APPROVE,113.43,10.0,0
CMP_004103,Manufacturing_General,BB,39.04,29.34,19.08,9.85,97.31,0.0,APPROVE,36.88,10.0,0
CMP_004104,Steel_Secondary,A,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,18.81,10.0,0
CMP_004105,Real_Estate_Residential,BBB,39.05,29.35,19.22,9.83,97.45,0.0,APPROVE,10.46,10.0,0
CMP_004106,Agri_Food,A,39.05,29.32,19.24,9.86,97.47,0.0,APPROVE,57.62,10.0,0
CMP_004107,Manufacturing_General,B,39.04,29.31,19.18,9.6,97.13,0.0,APPROVE,46.58,10.0,0
CMP_004108,FMCG_Distribution,A,39.05,29.34,19.21,9.86,97.46,0.0,APPROVE,22.8,10.0,0
CMP_004109,Pharma,BB,39.02,28.7,19.19,9.86,96.77,0.0,APPROVE,86.85,10.0,0
CMP_004110,Pharma,NR,39.05,29.25,19.15,9.83,97.28,0.0,APPROVE,27.27,10.0,0
CMP_004111,IT_Services,BBB,39.05,29.34,19.24,9.79,97.42,0.0,APPROVE,34.31,10.0,0
CMP_004112,Manufacturing_General,BBB,39.05,29.35,19.09,9.85,97.34,0.0,APPROVE,37.72,10.0,0
CMP_004113,Manufacturing_General,BBB,39.05,29.35,19.16,9.85,97.41,0.0,APPROVE,28.86,10.0,0
CMP_004114,NBFC,BBB,39.05,29.34,19.24,9.85,97.48,0.0,APPROVE,46.16,10.0,0
CMP_004115,Steel_Secondary,BBB,39.05,29.34,19.13,9.86,97.38,0.0,APPROVE,96.02,10.0,0
CMP_004116,Chemical,BBB,39.05,29.34,19.16,9.85,97.4,0.0,APPROVE,15.32,10.0,0
CMP_004117,Cement,NR,39.0,29.35,19.24,9.86,97.45,0.0,APPROVE,56.5,10.0,0
CMP_004118,Manufacturing_General,NR,39.04,29.13,19.24,9.86,97.27,0.0,APPROVE,43.86,10.0,0
CMP_004119,Real_Estate_Residential,B,39.03,29.32,18.94,9.54,96.83,0.0,APPROVE,43.22,10.0,0
CMP_004120,Steel_Secondary,C,36.65,28.59,19.21,9.13,93.58,0.0,APPROVE,76.77,10.0,0
CMP_004121,Pharma,BBB,39.05,29.35,19.14,9.85,97.39,0.0,APPROVE,39.75,10.0,0
