MSME_Tier,Industry_Sector,Sector_Beta,DSCR,Current_Ratio,EBITDA_Margin,GST_Delay_Days,GST_Mismatch_Pct,Fraud_Keyword_Count,Default_Flag
Small,IT_Services,0.8,0.98,1.02,0.151,3,0.0096,0,0
Micro,Logistics,1.3,1.15,1.1,0.1063,2,0.0432,0,0
Micro,Logistics,1.3,1.11,1.08,0.114,6,0.0561,0,0
Micro,IT_Services,0.8,1.52,1.33,0.1202,5,0.0561,0,0
Medium,Auto_Ancillary,1.5,1.42,1.26,0.1772,1,0.0403,0,0
Micro,Auto_Ancillary,1.5,1.48,1.3,0.0827,5,0.0683,0,0
Micro,Logistics,1.3,1.05,1.05,0.0965,7,0.0875,0,0
Micro,Manufacturing,1.1,1.99,1.68,0.2225,1,0.0211,0,0
Micro,IT_Services,0.8,1.22,1.14,0.09,3,0.0439,0,0
Small,Auto_Ancillary,1.5,1.88,1.59,0.0825,2,0.0494,0,0
Micro,Retail_Trading,1.0,2.66,2.34,0.1698,0,0.0425,0,0
Micro,Auto_Ancillary,1.5,1.05,1.05,0.1456,3,0.0484,0,0
Micro,Logistics,1.3,1.54,1.34,0.1241,1,0.0417,0,0
Micro,IT_Services,0.8,1.35,1.22,0.1001,7,0.0695,0,0
Micro,IT_Services,0.8,2.21,1.88,0.1709,0,0.0319,0,0
Medium,Retail_Trading,1.0,1.29,1.18,0.2068,3,0.0408,0,0
Small,Manufacturing,1.1,1.5,1.31,0.1146,0,0.058,0,0
Micro,Auto_Ancillary,1.5,1.49,1.31,0.1996,2,0.0427,0,0
Micro,Retail_Trading,1.0,1.36,1.23,0.1335,3,0.0589,0,0
Micro,Manufacturing,1.1,1.7,1.45,0.1004,1,0.0268,0,0
Micro,Retail_Trading,1.0,1.44,1.27,0.1825,6,0.0746,0,0
Micro,Auto_Ancillary,1.5,1.59,1.38,0.1149,3,0.0458,0,0
Micro,Manufacturing,1.1,1.49,1.3,0.0663,2,0.0473,0,0
Micro,Auto_Ancillary,1.5,1.16,1.11,0.1211,3,0.0231,0,0
Micro,Auto_Ancillary,1.5,1.29,1.18,0.0986,2,0.0387,0,0
Micro,IT_Services,0.8,1.62,1.4,0.1954,1,0.0419,0,0
Micro,Auto_Ancillary,1.5,1.62,1.4,0.1437,1,0.0759,0,0
Small,Manufacturing,1.1,1.9,1.6,0.1203,0,0.0614,0,0
Micro,IT_Services,0.8,2.14,1.81,0.1816,0,0.0319,0,0
Micro,Retail_Trading,1.0,1.19,1.13,0.1118,4,0.048,0,0
Micro,Auto_Ancillary,1.5,1.45,1.28,0.1341,1,0.016,0,0
Micro,Logistics,1.3,1.32,1.2,0.0295,12,0.2084,0,1
Micro,Retail_Trading,1.0,0.96,1.0,0.0601,4,0.0507,0,0
Medium,Logistics,1.3,1.63,1.4,0.1375,2,0.0498,0,0
Micro,IT_Services,0.8,1.71,1.46,0.0855,7,0.0539,0,0
Micro,Retail_Trading,1.0,0.97,1.01,0.081,5,0.0624,0,0
Micro,Manufacturing,1.1,1.25,1.16,0.148,1,0.0333,0,0
Micro,Auto_Ancillary,1.5,1.21,1.14,0.1314,4,0.0558,0,0
Micro,Retail_Trading,1.0,0.8,0.92,0.1386,9,0.0545,0,0
Micro,Auto_Ancillary,1.5,1.39,1.24,0.1199,1,0.0456,0,0
Micro,Logistics,1.3,0.94,0.99,0.0767,4,0.0109,0,0
Micro,Manufacturing,1.1,1.46,1.29,0.1743,2,0.0027,0,0
Micro,IT_Services,0.8,1.51,1.32,0.126,3,0.0698,0,0
Micro,Retail_Trading,1.0,1.56,1.35,0.0871,1,0.0334,0,0
Micro,IT_Services,0.8,1.58,1.37,0.187,0,0.0087,0,0
Medium,Logistics,1.3,2.01,1.7,0.147,0,0.0,0,0
Micro,Auto_Ancillary,1.5,1.08,1.06,0.143,4,0.0337,0,0
Micro,IT_Services,0.8,1.1,1.07,0.1187,9,0.0793,0,0
Small,Manufacturing,1.1,1.66,1.43,0.1663,0,0.0274,0,0
Micro,IT_Services,0.8,1.35,1.22,0.1415,2,0.0383,0,0
Micro,Logistics,1.3,1.85,1.57,0.1269,5,0.0353,0,0
Micro,Manufacturing,1.1,1.62,1.4,0.1157,14,0.0728,0,0
Micro,IT_Services,0.8,2.17,1.83,0.1768,0,0.0284,0,0
Micro,Auto_Ancillary,1.5,1.36,1.23,0.1228,4,0.0381,0,0
Micro,Logistics,1.3,0.81,0.93,0.0961,5,0.0825,0,0
Micro,Auto_Ancillary,1.5,1.54,1.34,0.1096,1,0.0284,0,0
Small,IT_Services,0.8,1.37,1.23,0.109,6,0.0452,0,0
Micro,Manufacturing,1.1,1.61,1.39,0.0732,2,0.0739,0,0
Micro,Retail_Trading,1.0,1.67,1.43,0.1493,6,0.0574,2,0
Medium,Retail_Trading,1.0,1.19,1.12,0.088,5,0.0471,0,0
Medium,Manufacturing,1.1,1.0,1.02,0.1079,7,0.0642,0,0
Small,Auto_Ancillary,1.5,1.34,1.21,0.1153,3,0.0508,0,0
Micro,Auto_Ancillary,1.5,0.45,0.78,0.0891,26,0.2466,0,1
Small,IT_Services,0.8,1.43,1.27,0.1225,1,0.0213,0,0
Micro,Auto_Ancillary,1.5,1.24,1.15,0.1302,4,0.049,0,0
Micro,Logistics,1.3,1.74,1.49,0.1016,1,0.0146,0,0
Micro,Retail_Trading,1.0,0.61,0.84,0.0856,4,0.0558,0,0
Micro,Auto_Ancillary,1.5,1.4,1.25,0.1211,1,0.0435,0,0
Micro,Logistics,1.3,2.03,1.71,0.1137,1,0.0381,0,0
Micro,IT_Services,0.8,1.67,1.43,0.0948,1,0.0444,0,0
Micro,Auto_Ancillary,1.5,1.79,1.52,0.1149,2,0.0518,0,0
Small,Auto_Ancillary,1.5,1.54,1.34,0.1318,0,0.0428,0,0
Micro,Manufacturing,1.1,0.74,0.9,0.0536,16,0.0625,0,0
Micro,Retail_Trading,1.0,1.47,1.29,0.1572,9,0.0591,0,0
Micro,Retail_Trading,1.0,1.56,1.36,0.1041,2,0.0696,0,0
Micro,Manufacturing,1.1,0.97,1.01,0.1025,9,0.0789,0,0
Micro,Manufacturing,1.1,1.35,1.22,0.1426,3,0.0308,0,0
Small,Logistics,1.3,0.24,0.7,0.0195,4,0.0727,0,0
Micro,Manufacturing,1.1,1.27,1.17,0.1647,1,0.0515,0,0
Micro,Logistics,1.3,1.23,1.15,0.0807,1,0.0745,0,0
Small,Manufacturing,1.1,1.96,1.65,0.1911,0,0.0158,0,0
Micro,Retail_Trading,1.0,1.16,1.11,0.1294,14,0.0757,0,0
Micro,Auto_Ancillary,1.5,1.29,1.19,0.0496,2,0.0531,0,0
Micro,IT_Services,0.8,1.37,1.23,0.1132,2,0.0819,0,0
Micro,Retail_Trading,1.0,1.16,1.11,0.0818,6,0.0606,0,0
Micro,Manufacturing,1.1,1.69,1.44,0.1917,1,0.0468,0,0
Micro,Manufacturing,1.1,0.6,0.84,0.0958,13,0.4298,0,1
Micro,Retail_Trading,1.0,1.85,1.57,0.0671,4,0.0839,0,0
Micro,Retail_Trading,1.0,1.4,1.25,0.1661,4,0.0397,0,0
Small,IT_Services,0.8,1.92,1.62,0.161,0,0.0197,0,0
Micro,Auto_Ancillary,1.5,0.3,0.72,0.0913,9,0.0671,0,0
Micro,Auto_Ancillary,1.5,0.43,0.77,0.0819,9,0.0816,0,0
Micro,Manufacturing,1.1,1.28,1.18,0.0633,2,0.0203,0,0
Small,Logistics,1.3,1.6,1.38,0.1861,2,0.039,0,0
Micro,Retail_Trading,1.0,1.18,1.12,0.1023,8,0.2121,6,1
Micro,Manufacturing,1.1,1.63,1.4,0.1821,2,0.025,0,0
Micro,Manufacturing,1.1,1.79,1.52,0.1362,0,0.0213,0,0
Small,Manufacturing,1.1,1.67,1.43,0.1237,3,0.0543,0,0
Micro,Logistics,1.3,1.44,1.28,0.0583,6,0.0489,0,0
Micro,Logistics,1.3,1.44,1.27,0.0956,4,0.072,0,0
Small,Auto_Ancillary,1.5,1.15,1.11,0.1586,6,0.3392,0,0
Micro,IT_Services,0.8,1.38,1.24,0.1456,3,0.0538,0,0
Micro,Manufacturing,1.1,0.99,1.02,0.1228,15,0.3279,0,1
Medium,Retail_Trading,1.0,1.09,1.07,0.1291,3,0.0295,0,0
Micro,Retail_Trading,1.0,1.61,1.39,0.1284,0,0.0477,0,0
Micro,IT_Services,0.8,1.21,1.14,0.0954,2,0.022,0,0
Small,Manufacturing,1.1,1.1,1.08,0.0789,14,0.0614,0,0
Micro,Retail_Trading,1.0,1.58,1.37,0.1104,5,0.0726,0,0
Small,Logistics,1.3,1.55,1.35,0.1313,1,0.0291,0,0
Micro,IT_Services,0.8,1.31,1.2,0.0883,6,0.0835,0,0
Micro,Logistics,1.3,1.34,1.21,0.1182,2,0.0562,0,0
Small,Retail_Trading,1.0,1.57,1.36,0.1296,0,0.0137,0,0
Small,Auto_Ancillary,1.5,1.79,1.52,0.1288,3,0.0767,0,0
Micro,IT_Services,0.8,1.48,1.3,0.063,6,0.0494,0,0
Micro,IT_Services,0.8,0.92,0.98,0.0624,9,0.058,0,0
Micro,Manufacturing,1.1,1.31,1.2,0.1105,1,0.0414,0,0
Micro,Retail_Trading,1.0,1.24,1.15,0.0352,2,0.0128,0,0
Micro,Auto_Ancillary,1.5,0.98,1.01,0.1407,5,0.0553,0,0
Micro,IT_Services,0.8,1.6,1.38,0.1756,1,0.0469,0,0
Small,Logistics,1.3,1.63,1.4,0.1604,2,0.0195,0,0
Micro,Auto_Ancillary,1.5,1.69,1.45,0.142,11,0.0622,0,0
Micro,Logistics,1.3,1.0,1.03,0.0589,16,0.0841,0,0
Micro,Manufacturing,1.1,1.46,1.29,0.1338,4,0.0592,0,0
Micro,Manufacturing,1.1,1.4,1.25,0.1714,4,0.0434,0,0
Small,Logistics,1.3,1.52,1.33,0.0834,3,0.0818,0,0
Micro,Auto_Ancillary,1.5,1.45,1.28,0.2157,3,0.4239,0,1
Micro,IT_Services,0.8,1.39,1.25,0.1498,1,0.0465,0,0
Micro,Logistics,1.3,1.35,1.22,0.079,5,0.064,0,0
Micro,Retail_Trading,1.0,1.84,1.56,0.1007,1,0.0407,0,0
Micro,Retail_Trading,1.0,1.06,1.05,0.0877,6,0.0604,0,0
Micro,Auto_Ancillary,1.5,1.33,1.21,0.1153,5,0.0572,0,0
Micro,Logistics,1.3,1.83,1.55,0.1235,0,0.0299,0,0
Micro,Retail_Trading,1.0,1.08,1.06,0.0043,3,0.0389,0,0
Micro,Auto_Ancillary,1.5,1.1,1.07,0.0601,4,0.0562,0,0
Micro,Auto_Ancillary,1.5,1.69,1.45,0.1315,2,0.0306,0,0
Micro,Logistics,1.3,0.83,0.94,0.1042,4,0.0436,0,0
Micro,IT_Services,0.8,1.66,1.43,0.1636,12,0.0507,0,0
Micro,Logistics,1.3,1.2,1.13,0.0878,9,0.0741,0,0
Micro,Manufacturing,1.1,1.56,1.36,0.132,0,0.0609,0,0
Small,IT_Services,0.8,0.91,0.98,0.1008,6,0.0703,0,0
Micro,Auto_Ancillary,1.5,1.87,1.58,0.1083,1,0.0317,0,0
Small,Logistics,1.3,0.91,0.98,0.1233,7,0.0493,0,0
Micro,Auto_Ancillary,1.5,1.69,1.45,0.1492,0,0.0214,0,0
Micro,Manufacturing,1.1,0.93,0.99,0.1862,3,0.0437,0,0
Micro,Manufacturing,1.1,2.12,1.79,0.1881,0,0.0212,0,0
Micro,Manufacturing,1.1,1.37,1.23,0.0622,3,0.0807,0,0
Micro,Manufacturing,1.1,2.18,1.85,0.1854,0,0.0279,0,0
Micro,Logistics,1.3,1.07,1.06,0.0544,5,0.0541,0,0
Small,Retail_Trading,1.0,1.22,1.14,0.167,9,0.0455,0,0
Micro,IT_Services,0.8,1.88,1.59,0.1286,3,0.0742,0,0
Micro,Manufacturing,1.1,0.83,0.94,0.1088,4,0.0545,0,0
Micro,Auto_Ancillary,1.5,1.12,1.09,0.157,3,0.0348,0,0
Micro,Manufacturing,1.1,1.6,1.38,0.1452,1,0.0504,0,0
Small,IT_Services,0.8,0.99,1.02,0.1335,7,0.0648,0,0
Medium,IT_Services,0.8,1.61,1.39,0.1046,1,0.0687,0,0
Micro,Retail_Trading,1.0,1.47,1.29,0.0886,6,0.0562,0,0
Micro,Retail_Trading,1.0,0.79,0.92,0.0968,14,0.4563,0,1
Small,IT_Services,0.8,1.79,1.52,0.1597,1,0.0483,0,0
Micro,Logistics,1.3,0.9,0.97,0.0961,5,0.0412,0,0
Micro,Auto_Ancillary,1.5,1.71,1.46,0.1925,2,0.023,0,0
Micro,Manufacturing,1.1,1.45,1.28,0.1429,1,0.0257,0,0
Micro,Retail_Trading,1.0,1.22,1.14,0.1016,3,0.0703,0,0
Small,Retail_Trading,1.0,0.96,1.0,0.0966,7,0.0746,0,0
Micro,Auto_Ancillary,1.5,1.53,1.34,0.1051,1,0.0258,0,0
Medium,IT_Services,0.8,1.05,1.05,0.1234,2,0.0276,0,0
Small,IT_Services,0.8,1.88,1.59,0.125,1,0.0483,0,0
Micro,Retail_Trading,1.0,1.9,1.6,0.1472,0,0.0461,0,0
Micro,Logistics,1.3,2.06,1.74,0.2024,3,0.0564,0,0
Micro,Logistics,1.3,1.51,1.32,0.1412,1,0.0371,0,0
Micro,Manufacturing,1.1,1.24,1.15,0.1117,7,0.0485,0,0
Micro,Manufacturing,1.1,1.28,1.18,0.1072,4,0.0295,0,0
Micro,IT_Services,0.8,1.25,1.16,0.1625,2,0.0495,0,0
Micro,Auto_Ancillary,1.5,1.5,1.31,0.1383,4,0.0305,0,0
Micro,Retail_Trading,1.0,1.57,1.36,0.1548,5,0.0372,0,0
Micro,Logistics,1.3,1.89,1.6,0.1184,4,0.0557,0,0
Micro,Manufacturing,1.1,1.41,1.26,0.0716,10,0.082,0,0
Micro,Manufacturing,1.1,0.84,0.94,0.1446,14,0.0752,0,0
Micro,Manufacturing,1.1,1.24,1.15,0.1526,0,0.0239,0,0
Micro,Retail_Trading,1.0,2.02,1.71,0.1061,4,0.0526,0,0
Micro,Manufacturing,1.1,0.78,0.92,0.1258,4,0.0636,0,0
Micro,Manufacturing,1.1,1.7,1.45,0.182,2,0.0663,0,0
Micro,IT_Services,0.8,1.24,1.16,0.0995,4,0.0435,0,0
Micro,Manufacturing,1.1,1.05,1.05,0.1042,4,0.045,0,0
Micro,Logistics,1.3,1.56,1.35,0.1965,3,0.0553,0,0
Micro,IT_Services,0.8,2.02,1.71,0.1913,1,0.0388,0,0
Micro,Logistics,1.3,1.54,1.34,0.0986,1,0.0753,0,0
Micro,Auto_Ancillary,1.5,1.29,1.19,0.0923,9,0.048,0,0
Micro,Auto_Ancillary,1.5,0.88,0.96,0.0908,7,0.0546,0,0
Micro,IT_Services,0.8,1.36,1.23,0.128,3,0.0641,0,0
Small,IT_Services,0.8,0.87,0.96,0.1181,11,0.0424,0,0
Micro,Auto_Ancillary,1.5,1.28,1.17,0.0692,4,0.0733,0,0
Micro,IT_Services,0.8,1.37,1.23,0.0967,2,0.0174,0,0
Micro,Auto_Ancillary,1.5,0.46,0.78,0.0137,6,0.0134,0,0
Micro,IT_Services,0.8,1.96,1.65,0.1702,2,0.0641,0,0
Micro,IT_Services,0.8,0.9,0.98,0.1021,3,0.0448,0,0
Micro,IT_Services,0.8,1.33,1.2,0.109,15,0.062,0,0
Small,IT_Services,0.8,1.61,1.39,0.1128,7,0.0589,0,0
Micro,Auto_Ancillary,1.5,1.92,1.62,0.1351,2,0.0478,0,0
Small,Manufacturing,1.1,1.08,1.07,0.1223,1,0.0054,0,0
Micro,Retail_Trading,1.0,0.4,0.76,0.0362,10,0.0653,0,0
Medium,Auto_Ancillary,1.5,1.83,1.55,0.1103,1,0.0543,0,0
Micro,Retail_Trading,1.0,0.9,0.97,0.0627,3,0.0639,0,0
Micro,Manufacturing,1.1,1.54,1.34,0.0315,5,0.054,0,0
Micro,Auto_Ancillary,1.5,1.57,1.36,0.192,1,0.0366,0,0
Micro,Retail_Trading,1.0,0.1,0.65,0.0929,31,0.0805,0,1
Micro,Manufacturing,1.1,0.75,0.9,0.0644,4,0.0435,0,0
Micro,Auto_Ancillary,1.5,1.22,1.14,0.1214,13,0.0595,0,0
Micro,Retail_Trading,1.0,0.37,0.75,0.0359,7,0.0481,0,0
Micro,Logistics,1.3,0.86,0.96,0.117,3,0.0775,0,0
Micro,Auto_Ancillary,1.5,1.45,1.28,0.21,4,0.0042,0,0
Micro,Manufacturing,1.1,1.36,1.23,0.1535,5,0.0585,0,0
Micro,Manufacturing,1.1,1.52,1.33,0.0522,3,0.0408,0,0
Micro,IT_Services,0.8,1.58,1.37,0.0709,2,0.0574,0,0
Micro,Auto_Ancillary,1.5,0.73,0.89,0.0386,6,0.0653,0,0
Micro,Auto_Ancillary,1.5,0.89,0.97,0.0841,4,0.0501,0,0
Small,Retail_Trading,1.0,1.7,1.46,0.1297,4,0.047,0,0
Micro,IT_Services,0.8,2.01,1.7,0.1961,2,0.0817,0,0
Micro,Manufacturing,1.1,1.01,1.03,0.0548,13,0.0686,0,0
Micro,Manufacturing,1.1,1.5,1.32,0.125,5,0.0505,0,0
Micro,Auto_Ancillary,1.5,1.72,1.47,0.0362,5,0.0419,0,0
Micro,IT_Services,0.8,1.5,1.31,0.0861,5,0.0561,0,0
Micro,Logistics,1.3,1.3,1.19,0.0669,1,0.0148,0,0
Micro,Logistics,1.3,1.14,1.1,0.0313,2,0.0441,0,0
Micro,Auto_Ancillary,1.5,2.19,1.86,0.1796,0,0.0137,0,0
Micro,Logistics,1.3,1.44,1.27,0.0976,1,0.0,0,0
Small,Auto_Ancillary,1.5,1.56,1.35,0.1328,14,0.0739,0,0
Small,IT_Services,0.8,1.53,1.33,0.0745,16,0.0224,0,0
Micro,Logistics,1.3,1.08,1.06,0.1501,3,0.0342,0,0
Micro,Retail_Trading,1.0,1.42,1.26,0.0859,1,0.0523,0,0
Micro,Logistics,1.3,1.27,1.17,0.1556,0,0.0466,0,0
Micro,Retail_Trading,1.0,1.26,1.17,0.1538,5,0.0595,0,0
Micro,IT_Services,0.8,1.53,1.33,0.1345,4,0.0321,0,0
Micro,IT_Services,0.8,1.03,1.04,0.1183,8,0.0392,0,0
Micro,Auto_Ancillary,1.5,0.92,0.98,0.0636,9,0.0729,0,0
Micro,Logistics,1.3,1.6,1.38,0.0687,1,0.0322,0,0
Micro,Logistics,1.3,1.19,1.12,0.1185,5,0.0646,0,0
Micro,IT_Services,0.8,1.26,1.17,0.1224,10,0.0636,0,0
Micro,Retail_Trading,1.0,0.63,0.85,0.0753,2,0.0129,0,0
Micro,IT_Services,0.8,1.79,1.52,0.1053,0,0.0098,0,0
Micro,IT_Services,0.8,1.61,1.39,0.0967,1,0.3403,0,0
Medium,Manufacturing,1.1,1.68,1.44,0.0771,6,0.0692,0,0
Micro,Retail_Trading,1.0,1.55,1.35,0.1612,1,0.0523,0,0
Micro,Logistics,1.3,0.79,0.92,0.0702,18,0.0679,0,0
Micro,Logistics,1.3,1.49,1.31,0.089,4,0.0361,0,0
Small,Auto_Ancillary,1.5,1.16,1.11,0.1334,2,0.014,0,0
Micro,Auto_Ancillary,1.5,1.01,1.03,0.0853,6,0.0782,0,0
Micro,Logistics,1.3,1.6,1.38,0.1061,3,0.0442,0,0
Micro,Retail_Trading,1.0,2.06,1.74,0.188,1,0.0291,0,0
Micro,Auto_Ancillary,1.5,2.0,1.69,0.1017,3,0.0515,0,0
Micro,Logistics,1.3,1.65,1.42,0.0898,3,0.0415,0,0
Micro,Retail_Trading,1.0,1.39,1.24,0.0501,0,0.0137,0,0
Micro,Retail_Trading,1.0,1.31,1.2,0.1156,5,0.0516,0,0
Small,Manufacturing,1.1,1.04,1.04,0.0839,4,0.0279,0,0
Micro,Auto_Ancillary,1.5,1.29,1.18,0.1839,3,0.0576,0,0
Micro,Logistics,1.3,1.76,1.5,0.1128,2,0.0371,0,0
Micro,Auto_Ancillary,1.5,2.13,1.8,0.173,0,0.0187,0,0
Micro,Manufacturing,1.1,1.07,1.06,0.075,3,0.0682,0,0
Micro,Manufacturing,1.1,0.6,0.84,0.118,8,0.0694,0,0
Micro,Logistics,1.3,1.19,1.12,0.1647,2,0.0543,0,0
Micro,Logistics,1.3,1.76,1.5,0.1153,3,0.0526,0,0
Micro,Retail_Trading,1.0,2.23,1.89,0.147,3,0.054,0,0
Micro,Retail_Trading,1.0,1.92,1.62,0.1331,2,0.0554,0,0
Micro,Auto_Ancillary,1.5,1.91,1.62,0.1505,2,0.0679,0,0
Micro,Manufacturing,1.1,1.06,1.05,0.1427,2,0.0458,0,0
Micro,IT_Services,0.8,1.07,1.06,0.084,8,0.0667,0,0
Micro,IT_Services,0.8,0.87,0.96,0.1373,16,0.3725,0,1
Micro,IT_Services,0.8,1.13,1.09,0.1168,2,0.0411,0,0
Micro,Manufacturing,1.1,1.77,1.5,0.1924,0,0.0486,0,0
Micro,Retail_Trading,1.0,2.05,1.73,0.1584,1,0.0372,0,0
Micro,Manufacturing,1.1,1.54,1.34,0.074,16,0.087,0,0
Micro,IT_Services,0.8,1.3,1.19,0.1421,1,0.0089,0,0
Micro,Logistics,1.3,0.97,1.01,0.1033,3,0.0526,0,0
Micro,IT_Services,0.8,1.35,1.22,0.1078,1,0.0572,0,0
Micro,Manufacturing,1.1,1.48,1.3,0.1423,2,0.045,0,0
Micro,Logistics,1.3,0.81,0.93,0.0681,25,0.433,0,1
Micro,Manufacturing,1.1,1.77,1.5,0.1278,3,0.0331,0,0
Small,Retail_Trading,1.0,1.23,1.15,0.0942,3,0.0317,0,0
Micro,Auto_Ancillary,1.5,1.74,1.49,0.1588,1,0.0467,0,0
Micro,Logistics,1.3,1.4,1.25,0.1079,3,0.041,0,0
Micro,Retail_Trading,1.0,1.52,1.33,0.13,8,0.0792,0,0
Micro,IT_Services,0.8,1.12,1.09,0.1148,0,0.0321,0,0
Micro,Logistics,1.3,1.26,1.17,0.1326,2,0.0826,0,0
Micro,IT_Services,0.8,1.66,1.42,0.1128,1,0.0272,0,0
Micro,Manufacturing,1.1,1.35,1.22,0.1621,3,0.0258,0,0
Micro,Manufacturing,1.1,0.96,1.0,0.1404,7,0.041,0,0
Micro,Auto_Ancillary,1.5,1.44,1.28,0.1906,2,0.0509,0,0
Micro,Manufacturing,1.1,1.55,1.35,0.0931,2,0.0487,0,0
Micro,Logistics,1.3,1.95,1.64,0.1487,3,0.0565,0,0
Micro,Logistics,1.3,1.86,1.57,0.0803,1,0.0436,0,0
Micro,Retail_Trading,1.0,1.37,1.23,0.0778,4,0.0054,0,0
Small,IT_Services,0.8,1.18,1.12,0.1385,4,0.0456,0,0
Micro,Retail_Trading,1.0,1.31,1.19,0.112,8,0.0575,0,0
Micro,IT_Services,0.8,1.19,1.13,0.0762,2,0.0578,0,0
Micro,Auto_Ancillary,1.5,1.6,1.38,0.1566,1,0.0446,0,0
Micro,Logistics,1.3,1.82,1.54,0.149,0,0.0356,0,0
Micro,Retail_Trading,1.0,1.9,1.6,0.0521,2,0.0154,0,0
Micro,Manufacturing,1.1,1.24,1.15,0.1539,7,0.0515,0,0
Micro,Logistics,1.3,1.2,1.13,0.114,9,0.0532,0,0
Micro,IT_Services,0.8,1.23,1.15,0.0932,6,0.059,0,0
Micro,IT_Services,0.8,0.63,0.85,0.0398,15,0.0788,0,0
Micro,Auto_Ancillary,1.5,0.92,0.98,0.1177,8,0.0392,0,0
Micro,Retail_Trading,1.0,1.39,1.24,0.1018,8,0.0573,0,0
Micro,IT_Services,0.8,1.55,1.35,0.1206,11,0.0619,0,0
Micro,Manufacturing,1.1,1.6,1.38,0.1298,2,0.0255,0,0
Micro,Logistics,1.3,1.09,1.07,0.1267,2,0.0149,0,0
Micro,Auto_Ancillary,1.5,1.2,1.13,0.1227,1,0.0549,0,0
Micro,Logistics,1.3,1.29,1.18,0.1712,1,0.0575,0,0
Micro,Manufacturing,1.1,1.25,1.16,0.0488,8,0.0612,0,0
Micro,Logistics,1.3,1.68,1.43,0.11,11,0.0824,0,0
Micro,Logistics,1.3,0.88,0.96,0.1387,8,0.4153,0,1
Small,Retail_Trading,1.0,0.94,0.99,0.1772,2,0.0455,0,0
Micro,Logistics,1.3,1.28,1.18,0.158,5,0.0454,0,0
Micro,Manufacturing,1.1,0.85,0.95,0.1167,5,0.057,0,0
Micro,Logistics,1.3,0.64,0.85,0.1217,16,0.077,0,0
Micro,Manufacturing,1.1,0.8,0.93,0.1271,6,0.058,0,0
Micro,Logistics,1.3,1.3,1.19,0.095,5,0.0506,0,0
Micro,IT_Services,0.8,1.65,1.42,0.1525,0,0.0335,0,0
Micro,Retail_Trading,1.0,1.66,1.42,0.095,2,0.0516,0,0
Micro,Manufacturing,1.1,2.04,1.72,0.1504,0,0.0233,0,0
Micro,IT_Services,0.8,1.44,1.28,0.1038,3,0.076,0,0
Micro,Auto_Ancillary,1.5,1.49,1.31,0.1413,1,0.0634,0,0
Micro,Auto_Ancillary,1.5,1.3,1.19,0.0966,12,0.053,0,0
Micro,Logistics,1.3,1.32,1.2,0.1195,6,0.0476,0,0
Micro,IT_Services,0.8,2.23,1.9,0.1165,0,0.0234,0,0
Micro,IT_Services,0.8,1.5,1.32,0.1107,3,0.0717,0,0
Micro,Logistics,1.3,1.54,1.34,0.1682,6,0.0562,0,0
Micro,IT_Services,0.8,0.94,0.99,0.0336,1,0.0511,0,0
Micro,Auto_Ancillary,1.5,1.56,1.36,0.1288,3,0.0371,0,0
Micro,Retail_Trading,1.0,1.66,1.43,0.182,0,0.026,0,0
Micro,Manufacturing,1.1,1.84,1.56,0.1705,3,0.0509,0,0
Small,Logistics,1.3,1.65,1.42,0.1332,1,0.0602,0,0
Small,Manufacturing,1.1,1.35,1.22,0.1455,3,0.0614,0,0
Small,Retail_Trading,1.0,1.33,1.21,0.0903,6,0.0647,0,0
Micro,Auto_Ancillary,1.5,1.37,1.23,0.1458,7,0.0497,0,0
Small,Logistics,1.3,1.44,1.28,0.1668,3,0.0556,0,0
Micro,Auto_Ancillary,1.5,1.91,1.61,0.1489,6,0.0516,0,0
Micro,Manufacturing,1.1,1.83,1.55,0.174,0,0.0612,0,0
Micro,Auto_Ancillary,1.5,1.7,1.45,0.0948,2,0.0259,0,0
Small,IT_Services,0.8,2.21,1.88,0.11,1,0.0513,0,0
Micro,Retail_Trading,1.0,0.34,0.73,0.1061,3,0.0527,0,0
Micro,Retail_Trading,1.0,1.22,1.14,0.2033,1,0.0353,0,0
Micro,Auto_Ancillary,1.5,1.4,1.25,0.1232,3,0.0833,0,0
Micro,IT_Services,0.8,1.13,1.09,0.1417,0,0.0,0,0
Micro,Retail_Trading,1.0,1.03,1.04,-0.0025,3,0.0497,0,0
Micro,Retail_Trading,1.0,0.71,0.89,0.115,7,0.0713,0,0
Micro,Auto_Ancillary,1.5,1.28,1.17,0.097,2,0.07,0,0
Small,Retail_Trading,1.0,1.76,1.49,0.2077,1,0.0629,0,0
Micro,Retail_Trading,1.0,1.71,1.46,0.1608,7,0.0545,0,0
Medium,Retail_Trading,1.0,1.1,1.08,0.111,3,0.2731,0,0
Micro,Retail_Trading,1.0,1.49,1.31,0.1035,2,0.0696,0,0
Micro,Retail_Trading,1.0,1.94,1.64,0.1888,0,0.0203,0,0
Micro,Logistics,1.3,0.79,0.92,0.1436,16,0.3676,0,1
Micro,IT_Services,0.8,1.34,1.21,0.0879,2,0.06,0,0
Small,IT_Services,0.8,1.51,1.32,0.1676,4,0.0282,0,0
Micro,Retail_Trading,1.0,1.4,1.25,0.1574,2,0.0538,0,0
Micro,Logistics,1.3,1.74,1.48,0.1437,2,0.0411,0,0
Micro,Logistics,1.3,0.8,0.93,0.1264,10,0.065,0,0
Micro,Logistics,1.3,1.0,1.02,0.1247,2,0.0199,0,0
